week,hospital_id,disease_id,case_count,previous_cases,growth_rate,hospital_total_cases,incidence_proportion
2026-06-29,H008,D001,177,159.0,0.11320754716981132,798,0.22180451127819548
2026-06-29,H008,D002,99,102.0,-0.029411764705882353,798,0.12406015037593984
2026-06-29,H008,D003,34,21.0,0.6190476190476191,798,0.042606516290726815
2026-06-29,H008,D004,193,175.0,0.10285714285714286,798,0.24185463659147868
2026-06-29,H008,D005,135,150.0,-0.1,798,0.16917293233082706
2026-06-29,H008,D006,26,35.0,-0.2571428571428571,798,0.03258145363408521
2026-06-29,H008,D007,36,47.0,-0.23404255319148937,798,0.045112781954887216
2026-06-29,H008,D008,98,102.0,-0.0392156862745098,798,0.12280701754385964
2026-06-29,H009,D001,130,152.0,-0.14473684210526316,634,0.20504731861198738
2026-06-29,H009,D002,99,97.0,0.020618556701030927,634,0.15615141955835962
2026-06-29,H009,D003,31,30.0,0.03333333333333333,634,0.04889589905362776
2026-06-29,H009,D004,129,146.0,-0.11643835616438356,634,0.20347003154574134
2026-06-29,H009,D005,105,105.0,0.0,634,0.16561514195583596
2026-06-29,H009,D006,23,21.0,0.09523809523809523,634,0.03627760252365931
2026-06-29,H009,D007,33,25.0,0.32,634,0.052050473186119876
2026-06-29,H009,D008,84,100.0,-0.16,634,0.13249211356466878
2026-06-29,H010,D001,203,197.0,0.030456852791878174,1012,0.20059288537549408
2026-06-29,H010,D002,133,142.0,-0.06338028169014084,1012,0.13142292490118576
2026-06-29,H010,D003,36,34.0,0.058823529411764705,1012,0.03557312252964427
2026-06-29,H010,D004,269,238.0,0.13025210084033614,1012,0.2658102766798419
2026-06-29,H010,D005,137,146.0,-0.06164383561643835,1012,0.13537549407114624
2026-06-29,H010,D006,36,32.0,0.125,1012,0.03557312252964427
2026-06-29,H010,D007,49,80.0,-0.3875,1012,0.04841897233201581
2026-06-29,H010,D008,149,166.0,-0.10240963855421686,1012,0.14723320158102768
2026-07-06,H001,D001,188,184.0,0.021739130434782608,1050,0.17904761904761904
2026-07-06,H001,D002,146,127.0,0.14960629921259844,1050,0.13904761904761906
2026-07-06,H001,D003,32,37.0,-0.13513513513513514,1050,0.030476190476190476
2026-07-06,H001,D004,309,316.0,-0.022151898734177215,1050,0.29428571428571426
2026-07-06,H001,D005,148,179.0,-0.17318435754189945,1050,0.14095238095238094
2026-07-06,H001,D006,45,34.0,0.3235294117647059,1050,0.04285714285714286
2026-07-06,H001,D007,61,73.0,-0.1643835616438356,1050,0.058095238095238096
2026-07-06,H001,D008,121,134.0,-0.09701492537313433,1050,0.11523809523809524
2026-07-06,H002,D001,173,173.0,0.0,859,0.20139697322467986
2026-07-06,H002,D002,115,107.0,0.07476635514018691,859,0.13387660069848661
2026-07-06,H002,D003,20,28.0,-0.2857142857142857,859,0.023282887077997673
2026-07-06,H002,D004,231,231.0,0.0,859,0.2689173457508731
2026-07-06,H002,D005,149,153.0,-0.026143790849673203,859,0.17345750873108265
2026-07-06,H002,D006,24,35.0,-0.3142857142857143,859,0.027939464493597205
2026-07-06,H002,D007,45,32.0,0.40625,859,0.05238649592549476
2026-07-06,H002,D008,102,104.0,-0.019230769230769232,859,0.11874272409778813
2026-07-06,H003,D001,258,252.0,0.023809523809523808,1075,0.24
2026-07-06,H003,D002,152,153.0,-0.006535947712418301,1075,0.1413953488372093
2026-07-06,H003,D003,50,39.0,0.28205128205128205,1075,0.046511627906976744
2026-07-06,H003,D004,238,213.0,0.11737089201877934,1075,0.2213953488372093
2026-07-06,H003,D005,171,164.0,0.042682926829268296,1075,0.15906976744186047
2026-07-06,H003,D006,21,30.0,-0.3,1075,0.01953488372093023
2026-07-06,H003,D007,55,69.0,-0.2028985507246377,1075,0.05116279069767442
2026-07-06,H003,D008,130,135.0,-0.037037037037037035,1075,0.12093023255813953
2026-07-06,H004,D001,162,210.0,-0.22857142857142856,970,0.1670103092783505
2026-07-06,H004,D002,136,114.0,0.19298245614035087,970,0.1402061855670103
2026-07-06,H004,D003,28,37.0,-0.24324324324324326,970,0.0288659793814433
2026-07-06,H004,D004,266,242.0,0.09917355371900827,970,0.27422680412371137
2026-07-06,H004,D005,170,176.0,-0.03409090909090909,970,0.17525773195876287
2026-07-06,H004,D006,21,23.0,-0.08695652173913043,970,0.021649484536082474
2026-07-06,H004,D007,50,64.0,-0.21875,970,0.05154639175257732
2026-07-06,H004,D008,137,128.0,0.0703125,970,0.14123711340206185
2026-07-06,H005,D001,181,191.0,-0.05235602094240838,944,0.1917372881355932
2026-07-06,H005,D002,120,121.0,-0.008264462809917356,944,0.1271186440677966
2026-07-06,H005,D003,40,30.0,0.3333333333333333,944,0.0423728813559322
2026-07-06,H005,D004,251,233.0,0.07725321888412018,944,0.2658898305084746
2026-07-06,H005,D005,124,134.0,-0.07462686567164178,944,0.13135593220338984
2026-07-06,H005,D006,26,29.0,-0.10344827586206896,944,0.02754237288135593
2026-07-06,H005,D007,60,59.0,0.01694915254237288,944,0.0635593220338983
2026-07-06,H005,D008,142,136.0,0.04411764705882353,944,0.1504237288135593
2026-07-06,H006,D001,143,149.0,-0.040268456375838924,765,0.1869281045751634
2026-07-06,H006,D002,97,107.0,-0.09345794392523364,765,0.12679738562091503
2026-07-06,H006,D003,30,25.0,0.2,765,0.0392156862745098
2026-07-06,H006,D004,193,165.0,0.1696969696969697,765,0.2522875816993464
2026-07-06,H006,D005,118,131.0,-0.09923664122137404,765,0.1542483660130719
2026-07-06,H006,D006,39,41.0,-0.04878048780487805,765,0.050980392156862744
2026-07-06,H006,D007,41,44.0,-0.06818181818181818,765,0.05359477124183006
2026-07-06,H006,D008,104,97.0,0.07216494845360824,765,0.13594771241830064
2026-07-06,H007,D001,115,127.0,-0.09448818897637795,658,0.17477203647416414
2026-07-06,H007,D002,80,86.0,-0.06976744186046512,658,0.12158054711246201
2026-07-06,H007,D003,26,14.0,0.8571428571428571,658,0.03951367781155015
2026-07-06,H007,D004,194,185.0,0.04864864864864865,658,0.2948328267477204
2026-07-06,H007,D005,101,124.0,-0.18548387096774194,658,0.1534954407294833
2026-07-06,H007,D006,18,24.0,-0.25,658,0.02735562310030395
2026-07-06,H007,D007,41,27.0,0.5185185185185185,658,0.06231003039513678
2026-07-06,H007,D008,83,76.0,0.09210526315789473,658,0.12613981762917933
2026-07-06,H008,D001,169,177.0,-0.04519774011299435,801,0.21098626716604243
2026-07-06,H008,D002,115,99.0,0.16161616161616163,801,0.14357053682896379
2026-07-06,H008,D003,24,34.0,-0.29411764705882354,801,0.0299625468164794
2026-07-06,H008,D004,175,193.0,-0.09326424870466321,801,0.2184769038701623
2026-07-06,H008,D005,158,135.0,0.17037037037037037,801,0.1972534332084894
2026-07-06,H008,D006,24,26.0,-0.07692307692307693,801,0.0299625468164794
2026-07-06,H008,D007,44,36.0,0.2222222222222222,801,0.05493133583021224
2026-07-06,H008,D008,92,98.0,-0.061224489795918366,801,0.11485642946317104
2026-07-06,H009,D001,131,130.0,0.007692307692307693,615,0.21300813008130082
2026-07-06,H009,D002,84,99.0,-0.15151515151515152,615,0.13658536585365855
2026-07-06,H009,D003,19,31.0,-0.3870967741935484,615,0.030894308943089432
2026-07-06,H009,D004,135,129.0,0.046511627906976744,615,0.21951219512195122
2026-07-06,H009,D005,104,105.0,-0.009523809523809525,615,0.16910569105691056
2026-07-06,H009,D006,20,23.0,-0.13043478260869565,615,0.032520325203252036
2026-07-06,H009,D007,32,33.0,-0.030303030303030304,615,0.05203252032520325
2026-07-06,H009,D008,90,84.0,0.07142857142857142,615,0.14634146341463414
2026-07-06,H010,D001,203,203.0,0.0,1000,0.203
2026-07-06,H010,D002,137,133.0,0.03007518796992481,1000,0.137
2026-07-06,H010,D003,43,36.0,0.19444444444444445,1000,0.043
2026-07-06,H010,D004,236,269.0,-0.12267657992565056,1000,0.236
2026-07-06,H010,D005,128,137.0,-0.06569343065693431,1000,0.128
2026-07-06,H010,D006,31,36.0,-0.1388888888888889,1000,0.031
2026-07-06,H010,D007,74,49.0,0.5102040816326531,1000,0.074
2026-07-06,H010,D008,148,149.0,-0.006711409395973154,1000,0.148
2026-07-13,H001,D001,193,188.0,0.026595744680851064,1087,0.17755289788408463
2026-07-13,H001,D002,125,146.0,-0.14383561643835616,1087,0.11499540018399264
2026-07-13,H001,D003,48,32.0,0.5,1087,0.04415823367065318
2026-07-13,H001,D004,319,309.0,0.032362459546925564,1087,0.2934682612695492
2026-07-13,H001,D005,182,148.0,0.22972972972972974,1087,0.16743330266789327
2026-07-13,H001,D006,28,45.0,-0.37777777777777777,1087,0.025758969641214352
2026-07-13,H001,D007,59,61.0,-0.03278688524590164,1087,0.05427782888684453
2026-07-13,H001,D008,133,121.0,0.09917355371900827,1087,0.12235510579576817
2026-07-13,H002,D001,161,173.0,-0.06936416184971098,886,0.18171557562076748
2026-07-13,H002,D002,94,115.0,-0.1826086956521739,886,0.10609480812641084
2026-07-13,H002,D003,26,20.0,0.3,886,0.029345372460496615
2026-07-13,H002,D004,267,231.0,0.15584415584415584,886,0.3013544018058691
2026-07-13,H002,D005,136,149.0,-0.087248322147651,886,0.15349887133182843
2026-07-13,H002,D006,29,24.0,0.20833333333333334,886,0.0327313769751693
2026-07-13,H002,D007,53,45.0,0.17777777777777778,886,0.05981941309255079
2026-07-13,H002,D008,120,102.0,0.17647058823529413,886,0.13544018058690746
2026-07-13,H003,D001,242,258.0,-0.06201550387596899,1063,0.22765757290686736
2026-07-13,H003,D002,167,152.0,0.09868421052631579,1063,0.1571025399811853
2026-07-13,H003,D003,34,50.0,-0.32,1063,0.03198494825964252
2026-07-13,H003,D004,228,238.0,-0.04201680672268908,1063,0.21448730009407338
2026-07-13,H003,D005,168,171.0,-0.017543859649122806,1063,0.15804327375352775
2026-07-13,H003,D006,27,21.0,0.2857142857142857,1063,0.02539981185324553
2026-07-13,H003,D007,62,55.0,0.12727272727272726,1063,0.05832549388523048
2026-07-13,H003,D008,135,130.0,0.038461538461538464,1063,0.12699905926622765
2026-07-13,H004,D001,199,162.0,0.22839506172839505,1041,0.19116234390009607
2026-07-13,H004,D002,133,136.0,-0.022058823529411766,1041,0.12776176753121998
2026-07-13,H004,D003,39,28.0,0.39285714285714285,1041,0.037463976945244955
2026-07-13,H004,D004,264,266.0,-0.007518796992481203,1041,0.25360230547550433
2026-07-13,H004,D005,158,170.0,-0.07058823529411765,1041,0.15177713736791545
2026-07-13,H004,D006,26,21.0,0.23809523809523808,1041,0.024975984630163303
2026-07-13,H004,D007,66,50.0,0.32,1041,0.06340057636887608
2026-07-13,H004,D008,156,137.0,0.1386861313868613,1041,0.14985590778097982
2026-07-13,H005,D001,204,181.0,0.1270718232044199,961,0.21227887617065558
2026-07-13,H005,D002,105,120.0,-0.125,961,0.10926118626430802
2026-07-13,H005,D003,36,40.0,-0.1,961,0.037460978147762745
2026-07-13,H005,D004,251,251.0,0.0,961,0.2611862643080125
2026-07-13,H005,D005,128,124.0,0.03225806451612903,961,0.1331945889698231
2026-07-13,H005,D006,27,26.0,0.038461538461538464,961,0.02809573361082206
2026-07-13,H005,D007,63,60.0,0.05,961,0.06555671175858481
2026-07-13,H005,D008,147,142.0,0.035211267605633804,961,0.1529656607700312
2026-07-13,H006,D001,161,143.0,0.1258741258741259,735,0.21904761904761905
2026-07-13,H006,D002,95,97.0,-0.020618556701030927,735,0.1292517006802721
2026-07-13,H006,D003,37,30.0,0.23333333333333334,735,0.050340136054421766
2026-07-13,H006,D004,166,193.0,-0.13989637305699482,735,0.22585034013605443
2026-07-13,H006,D005,104,118.0,-0.11864406779661017,735,0.1414965986394558
2026-07-13,H006,D006,26,39.0,-0.3333333333333333,735,0.03537414965986395
2026-07-13,H006,D007,41,41.0,0.0,735,0.055782312925170066
2026-07-13,H006,D008,105,104.0,0.009615384615384616,735,0.14285714285714285
2026-07-13,H007,D001,127,115.0,0.10434782608695652,669,0.1898355754857997
2026-07-13,H007,D002,86,80.0,0.075,669,0.12855007473841554
2026-07-13,H007,D003,24,26.0,-0.07692307692307693,669,0.03587443946188341
2026-07-13,H007,D004,177,194.0,-0.08762886597938144,669,0.2645739910313901
2026-07-13,H007,D005,128,101.0,0.26732673267326734,669,0.19133034379671152
2026-07-13,H007,D006,16,18.0,-0.1111111111111111,669,0.02391629297458894
2026-07-13,H007,D007,33,41.0,-0.1951219512195122,669,0.04932735426008968
2026-07-13,H007,D008,78,83.0,-0.060240963855421686,669,0.11659192825112108
2026-07-13,H008,D001,165,169.0,-0.023668639053254437,771,0.2140077821011673
2026-07-13,H008,D002,103,115.0,-0.10434782608695652,771,0.13359273670557717
2026-07-13,H008,D003,34,24.0,0.4166666666666667,771,0.04409857328145266
2026-07-13,H008,D004,176,175.0,0.005714285714285714,771,0.22827496757457846
2026-07-13,H008,D005,129,158.0,-0.18354430379746836,771,0.16731517509727625
2026-07-13,H008,D006,22,24.0,-0.08333333333333333,771,0.028534370946822308
2026-07-13,H008,D007,50,44.0,0.13636363636363635,771,0.0648508430609598
2026-07-13,H008,D008,92,92.0,0.0,771,0.11932555123216602
2026-07-13,H009,D001,141,131.0,0.07633587786259542,632,0.2231012658227848
2026-07-13,H009,D002,69,84.0,-0.17857142857142858,632,0.10917721518987342
2026-07-13,H009,D003,25,19.0,0.3157894736842105,632,0.03955696202531646
2026-07-13,H009,D004,130,135.0,-0.037037037037037035,632,0.20569620253164558
2026-07-13,H009,D005,123,104.0,0.18269230769230768,632,0.19462025316455697
2026-07-13,H009,D006,16,20.0,-0.2,632,0.02531645569620253
2026-07-13,H009,D007,33,32.0,0.03125,632,0.05221518987341772
2026-07-13,H009,D008,95,90.0,0.05555555555555555,632,0.15031645569620253
2026-07-13,H010,D001,224,203.0,0.10344827586206896,963,0.23260643821391486
2026-07-13,H010,D002,120,137.0,-0.12408759124087591,963,0.12461059190031153
2026-07-13,H010,D003,29,43.0,-0.32558139534883723,963,0.030114226375908618
2026-07-13,H010,D004,237,236.0,0.00423728813559322,963,0.24610591900311526
2026-07-13,H010,D005,127,128.0,-0.0078125,963,0.13187954309449637
2026-07-13,H010,D006,25,31.0,-0.1935483870967742,963,0.02596053997923157
2026-07-13,H010,D007,61,74.0,-0.17567567567567569,963,0.06334371754932502
2026-07-13,H010,D008,140,148.0,-0.05405405405405406,963,0.14537902388369678
2026-07-20,H001,D001,167,193.0,-0.13471502590673576,1118,0.14937388193202147
2026-07-20,H001,D002,133,125.0,0.064,1118,0.11896243291592129
2026-07-20,H001,D003,42,48.0,-0.125,1118,0.03756708407871199
2026-07-20,H001,D004,338,319.0,0.05956112852664577,1118,0.3023255813953488
2026-07-20,H001,D005,175,182.0,-0.038461538461538464,1118,0.15652951699463327
2026-07-20,H001,D006,51,28.0,0.8214285714285714,1118,0.04561717352415027
2026-07-20,H001,D007,63,59.0,0.06779661016949153,1118,0.05635062611806798
2026-07-20,H001,D008,149,133.0,0.12030075187969924,1118,0.13327370304114491
2026-07-20,H002,D001,166,161.0,0.031055900621118012,872,0.19036697247706422
2026-07-20,H002,D002,94,94.0,0.0,872,0.10779816513761468
2026-07-20,H002,D003,31,26.0,0.19230769230769232,872,0.03555045871559633
2026-07-20,H002,D004,257,267.0,-0.03745318352059925,872,0.2947247706422018
2026-07-20,H002,D005,135,136.0,-0.007352941176470588,872,0.15481651376146788
2026-07-20,H002,D006,32,29.0,0.10344827586206896,872,0.03669724770642202
2026-07-20,H002,D007,44,53.0,-0.16981132075471697,872,0.05045871559633028
2026-07-20,H002,D008,113,120.0,-0.058333333333333334,872,0.12958715596330275
2026-07-20,H003,D001,256,242.0,0.05785123966942149,1085,0.2359447004608295
2026-07-20,H003,D002,168,167.0,0.005988023952095809,1085,0.15483870967741936
2026-07-20,H003,D003,59,34.0,0.7352941176470589,1085,0.054377880184331796
2026-07-20,H003,D004,227,228.0,-0.0043859649122807015,1085,0.20921658986175115
2026-07-20,H003,D005,138,168.0,-0.17857142857142858,1085,0.1271889400921659
2026-07-20,H003,D006,22,27.0,-0.18518518518518517,1085,0.020276497695852536
2026-07-20,H003,D007,65,62.0,0.04838709677419355,1085,0.059907834101382486
2026-07-20,H003,D008,150,135.0,0.1111111111111111,1085,0.1382488479262673
2026-07-20,H004,D001,205,199.0,0.03015075376884422,1041,0.19692603266090297
2026-07-20,H004,D002,146,133.0,0.09774436090225563,1041,0.14024975984630164
2026-07-20,H004,D003,38,39.0,-0.02564102564102564,1041,0.03650336215177714
2026-07-20,H004,D004,241,264.0,-0.08712121212121213,1041,0.23150816522574447
2026-07-20,H004,D005,167,158.0,0.056962025316455694,1041,0.16042267050912584
2026-07-20,H004,D006,33,26.0,0.2692307692307692,1041,0.03170028818443804
2026-07-20,H004,D007,58,66.0,-0.12121212121212122,1041,0.05571565802113353
2026-07-20,H004,D008,153,156.0,-0.019230769230769232,1041,0.14697406340057637
2026-07-20,H005,D001,195,204.0,-0.04411764705882353,953,0.20461699895068206
2026-07-20,H005,D002,127,105.0,0.20952380952380953,953,0.13326337880377753
2026-07-20,H005,D003,29,36.0,-0.19444444444444445,953,0.030430220356768102
2026-07-20,H005,D004,215,251.0,-0.14342629482071714,953,0.22560335781741866
2026-07-20,H005,D005,161,128.0,0.2578125,953,0.1689401888772298
2026-07-20,H005,D006,36,27.0,0.3333333333333333,953,0.03777544596012592
2026-07-20,H005,D007,56,63.0,-0.1111111111111111,953,0.05876180482686254
2026-07-20,H005,D008,134,147.0,-0.08843537414965986,953,0.14060860440713535
2026-07-20,H006,D001,132,161.0,-0.18012422360248448,755,0.17483443708609273
2026-07-20,H006,D002,116,95.0,0.22105263157894736,755,0.15364238410596026
2026-07-20,H006,D003,29,37.0,-0.21621621621621623,755,0.038410596026490065
2026-07-20,H006,D004,173,166.0,0.04216867469879518,755,0.22913907284768212
2026-07-20,H006,D005,125,104.0,0.20192307692307693,755,0.16556291390728478
2026-07-20,H006,D006,30,26.0,0.15384615384615385,755,0.039735099337748346
2026-07-20,H006,D007,48,41.0,0.17073170731707318,755,0.06357615894039735
2026-07-20,H006,D008,102,105.0,-0.02857142857142857,755,0.13509933774834437
2026-07-20,H007,D001,120,127.0,-0.05511811023622047,668,0.17964071856287425
2026-07-20,H007,D002,75,86.0,-0.12790697674418605,668,0.1122754491017964
2026-07-20,H007,D003,15,24.0,-0.375,668,0.02245508982035928
2026-07-20,H007,D004,192,177.0,0.0847457627118644,668,0.2874251497005988
2026-07-20,H007,D005,110,128.0,-0.140625,668,0.16467065868263472
2026-07-20,H007,D006,24,16.0,0.5,668,0.03592814371257485
2026-07-20,H007,D007,43,33.0,0.30303030303030304,668,0.06437125748502993
2026-07-20,H007,D008,89,78.0,0.14102564102564102,668,0.13323353293413173
2026-07-20,H008,D001,156,165.0,-0.05454545454545454,777,0.20077220077220076
2026-07-20,H008,D002,92,103.0,-0.10679611650485436,777,0.11840411840411841
2026-07-20,H008,D003,33,34.0,-0.029411764705882353,777,0.04247104247104247
2026-07-20,H008,D004,185,176.0,0.05113636363636364,777,0.23809523809523808
2026-07-20,H008,D005,143,129.0,0.10852713178294573,777,0.18404118404118405
2026-07-20,H008,D006,33,22.0,0.5,777,0.04247104247104247
2026-07-20,H008,D007,41,50.0,-0.18,777,0.05276705276705277
2026-07-20,H008,D008,94,92.0,0.021739130434782608,777,0.12097812097812098
2026-07-20,H009,D001,147,141.0,0.0425531914893617,664,0.2213855421686747
2026-07-20,H009,D002,83,69.0,0.2028985507246377,664,0.125
2026-07-20,H009,D003,19,25.0,-0.24,664,0.0286144578313253
2026-07-20,H009,D004,157,130.0,0.2076923076923077,664,0.23644578313253012
2026-07-20,H009,D005,106,123.0,-0.13821138211382114,664,0.15963855421686746
2026-07-20,H009,D006,20,16.0,0.25,664,0.030120481927710843
2026-07-20,H009,D007,44,33.0,0.3333333333333333,664,0.06626506024096386
2026-07-20,H009,D008,88,95.0,-0.07368421052631578,664,0.13253012048192772
2026-07-20,H010,D001,187,224.0,-0.16517857142857142,986,0.1896551724137931
2026-07-20,H010,D002,119,120.0,-0.008333333333333333,986,0.1206896551724138
2026-07-20,H010,D003,38,29.0,0.3103448275862069,986,0.038539553752535496
2026-07-20,H010,D004,251,237.0,0.05907172995780591,986,0.25456389452332656
2026-07-20,H010,D005,136,127.0,0.07086614173228346,986,0.13793103448275862
2026-07-20,H010,D006,39,25.0,0.56,986,0.03955375253549696
2026-07-20,H010,D007,52,61.0,-0.14754098360655737,986,0.05273833671399594
2026-07-20,H010,D008,164,140.0,0.17142857142857143,986,0.1663286004056795
2026-07-27,H001,D001,186,167.0,0.11377245508982035,1105,0.16832579185520363
2026-07-27,H001,D002,147,133.0,0.10526315789473684,1105,0.1330316742081448
2026-07-27,H001,D003,33,42.0,-0.21428571428571427,1105,0.02986425339366516
2026-07-27,H001,D004,337,338.0,-0.0029585798816568047,1105,0.3049773755656109
2026-07-27,H001,D005,182,175.0,0.04,1105,0.16470588235294117
2026-07-27,H001,D006,30,51.0,-0.4117647058823529,1105,0.027149321266968326
2026-07-27,H001,D007,71,63.0,0.12698412698412698,1105,0.06425339366515836
2026-07-27,H001,D008,119,149.0,-0.20134228187919462,1105,0.1076923076923077
2026-07-27,H002,D001,188,166.0,0.13253012048192772,904,0.2079646017699115
2026-07-27,H002,D002,103,94.0,0.09574468085106383,904,0.11393805309734513
2026-07-27,H002,D003,35,31.0,0.12903225806451613,904,0.03871681415929203
2026-07-27,H002,D004,241,257.0,-0.0622568093385214,904,0.2665929203539823
2026-07-27,H002,D005,140,135.0,0.037037037037037035,904,0.15486725663716813
2026-07-27,H002,D006,29,32.0,-0.09375,904,0.032079646017699116
2026-07-27,H002,D007,54,44.0,0.22727272727272727,904,0.059734513274336286
2026-07-27,H002,D008,114,113.0,0.008849557522123894,904,0.1261061946902655
2026-07-27,H003,D001,254,256.0,-0.0078125,1076,0.23605947955390336
2026-07-27,H003,D002,166,168.0,-0.011904761904761904,1076,0.15427509293680297
2026-07-27,H003,D003,39,59.0,-0.3389830508474576,1076,0.0362453531598513
2026-07-27,H003,D004,227,227.0,0.0,1076,0.21096654275092938
2026-07-27,H003,D005,150,138.0,0.08695652173913043,1076,0.13940520446096655
2026-07-27,H003,D006,40,22.0,0.8181818181818182,1076,0.03717472118959108
2026-07-27,H003,D007,56,65.0,-0.13846153846153847,1076,0.05204460966542751
2026-07-27,H003,D008,144,150.0,-0.04,1076,0.13382899628252787
2026-07-27,H004,D001,189,205.0,-0.07804878048780488,1006,0.1878727634194831
2026-07-27,H004,D002,114,146.0,-0.2191780821917808,1006,0.11332007952286283
2026-07-27,H004,D003,37,38.0,-0.02631578947368421,1006,0.036779324055666
2026-07-27,H004,D004,267,241.0,0.1078838174273859,1006,0.2654075546719682
2026-07-27,H004,D005,179,167.0,0.0718562874251497,1006,0.1779324055666004
2026-07-27,H004,D006,35,33.0,0.06060606060606061,1006,0.03479125248508946
2026-07-27,H004,D007,56,58.0,-0.034482758620689655,1006,0.055666003976143144
2026-07-27,H004,D008,129,153.0,-0.1568627450980392,1006,0.12823061630218688
2026-07-27,H005,D001,207,195.0,0.06153846153846154,959,0.21584984358706985
2026-07-27,H005,D002,134,127.0,0.05511811023622047,959,0.1397288842544317
2026-07-27,H005,D003,23,29.0,-0.20689655172413793,959,0.023983315954118872
2026-07-27,H005,D004,222,215.0,0.03255813953488372,959,0.23149113660062565
2026-07-27,H005,D005,150,161.0,-0.06832298136645963,959,0.15641293013555788
2026-07-27,H005,D006,25,36.0,-0.3055555555555556,959,0.026068821689259645
2026-07-27,H005,D007,58,56.0,0.03571428571428571,959,0.06047966631908238
2026-07-27,H005,D008,140,134.0,0.04477611940298507,959,0.145985401459854
2026-07-27,H006,D001,141,132.0,0.06818181818181818,762,0.18503937007874016
2026-07-27,H006,D002,91,116.0,-0.21551724137931033,762,0.1194225721784777
2026-07-27,H006,D003,26,29.0,-0.10344827586206896,762,0.03412073490813648
2026-07-27,H006,D004,178,173.0,0.028901734104046242,762,0.2335958005249344
2026-07-27,H006,D005,124,125.0,-0.008,762,0.16272965879265092
2026-07-27,H006,D006,32,30.0,0.06666666666666667,762,0.04199475065616798
2026-07-27,H006,D007,45,48.0,-0.0625,762,0.05905511811023622
2026-07-27,H006,D008,125,102.0,0.22549019607843138,762,0.16404199475065617
2026-07-27,H007,D001,121,120.0,0.008333333333333333,663,0.18250377073906485
2026-07-27,H007,D002,84,75.0,0.12,663,0.12669683257918551
2026-07-27,H007,D003,19,15.0,0.26666666666666666,663,0.02865761689291101
2026-07-27,H007,D004,182,192.0,-0.052083333333333336,663,0.27450980392156865
2026-07-27,H007,D005,104,110.0,-0.05454545454545454,663,0.1568627450980392
2026-07-27,H007,D006,22,24.0,-0.08333333333333333,663,0.033182503770739065
2026-07-27,H007,D007,35,43.0,-0.18604651162790697,663,0.05279034690799397
2026-07-27,H007,D008,96,89.0,0.07865168539325842,663,0.14479638009049775
2026-07-27,H008,D001,163,156.0,0.04487179487179487,814,0.20024570024570024
2026-07-27,H008,D002,100,92.0,0.08695652173913043,814,0.12285012285012285
2026-07-27,H008,D003,29,33.0,-0.12121212121212122,814,0.03562653562653563
2026-07-27,H008,D004,208,185.0,0.12432432432432433,814,0.25552825552825553
2026-07-27,H008,D005,142,143.0,-0.006993006993006993,814,0.17444717444717445
2026-07-27,H008,D006,28,33.0,-0.15151515151515152,814,0.0343980343980344
2026-07-27,H008,D007,51,41.0,0.24390243902439024,814,0.06265356265356266
2026-07-27,H008,D008,93,94.0,-0.010638297872340425,814,0.11425061425061425
2026-07-27,H009,D001,116,147.0,-0.2108843537414966,606,0.19141914191419143
2026-07-27,H009,D002,85,83.0,0.024096385542168676,606,0.14026402640264027
2026-07-27,H009,D003,24,19.0,0.2631578947368421,606,0.039603960396039604
2026-07-27,H009,D004,134,157.0,-0.1464968152866242,606,0.22112211221122113
2026-07-27,H009,D005,93,106.0,-0.12264150943396226,606,0.15346534653465346
2026-07-27,H009,D006,20,20.0,0.0,606,0.033003300330033
2026-07-27,H009,D007,34,44.0,-0.22727272727272727,606,0.056105610561056105
2026-07-27,H009,D008,100,88.0,0.13636363636363635,606,0.16501650165016502
2026-07-27,H010,D001,188,187.0,0.0053475935828877,977,0.19242579324462641
2026-07-27,H010,D002,121,119.0,0.01680672268907563,977,0.12384851586489252
2026-07-27,H010,D003,35,38.0,-0.07894736842105263,977,0.03582395087001024
2026-07-27,H010,D004,249,251.0,-0.00796812749003984,977,0.2548618219037871
2026-07-27,H010,D005,137,136.0,0.007352941176470588,977,0.14022517911975435
2026-07-27,H010,D006,33,39.0,-0.15384615384615385,977,0.033776867963152504
2026-07-27,H010,D007,66,52.0,0.2692307692307692,977,0.06755373592630501
2026-07-27,H010,D008,148,164.0,-0.0975609756097561,977,0.15148413510747186
2026-08-03,H001,D001,200,186.0,0.07526881720430108,1131,0.1768346595932803
2026-08-03,H001,D002,155,147.0,0.05442176870748299,1131,0.13704686118479223
2026-08-03,H001,D003,33,33.0,0.0,1131,0.029177718832891247
2026-08-03,H001,D004,309,337.0,-0.0830860534124629,1131,0.27320954907161804
2026-08-03,H001,D005,198,182.0,0.08791208791208792,1131,0.17506631299734748
2026-08-03,H001,D006,35,30.0,0.16666666666666666,1131,0.03094606542882405
2026-08-03,H001,D007,65,71.0,-0.08450704225352113,1131,0.05747126436781609
2026-08-03,H001,D008,136,119.0,0.14285714285714285,1131,0.12024756852343059
2026-08-03,H002,D001,177,188.0,-0.05851063829787234,875,0.2022857142857143
2026-08-03,H002,D002,104,103.0,0.009708737864077669,875,0.11885714285714286
2026-08-03,H002,D003,29,35.0,-0.17142857142857143,875,0.03314285714285714
2026-08-03,H002,D004,238,241.0,-0.012448132780082987,875,0.272
2026-08-03,H002,D005,149,140.0,0.06428571428571428,875,0.1702857142857143
2026-08-03,H002,D006,29,29.0,0.0,875,0.03314285714285714
