week,symptom_id,symptom_name,baseline_score,baseline_z_max,baseline_deviation_max,baseline_hospitals_elevated,baseline_hospitals_observed,anomaly_score,temporal_score,persistence_score,spatial_score,best_matching_disease_id,b8_pattern_score,objective_a_score,b8_integration_score,severity_score,severe_cases,total_cases,disease_total_cases,raw_risk_score,risk_score,strong_evidence_count,moderate_evidence_count,persistence_support,spatial_support,temporal_support,risk_alert,outbreak_signal,risk_explanation
2026-06-15,S004,Chills,62.0,12.020815280171307,26.666666666666668,2,10,31.36,7.13,7.16,9.0,D002,41.852000000000004,39.22,45.8,85.69223801835018,98.0,1111.0,1111.0,34.53653570275253,34.54,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 34.5, producing a GREEN alert. Supporting evidence: historical baseline deviation (62.0); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (85.7)."
2026-06-15,S005,Sweating,62.0,12.020815280171307,26.666666666666668,2,10,31.36,7.13,7.16,9.0,D002,41.852000000000004,39.22,45.8,85.69223801835018,98.0,1111.0,1111.0,34.53653570275253,34.54,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 34.5, producing a GREEN alert. Supporting evidence: historical baseline deviation (62.0); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (85.7)."
2026-06-15,S012,Loss of Taste,65.63636363636363,4.00693842672377,45.45454545454545,1,10,32.3,1.6,12.93,3.0,D005,55.126000000000005,53.05,58.24,77.75230817695072,95.0,1382.0,1382.0,34.49540077199715,34.5,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 34.5, producing a GREEN alert. Supporting evidence: historical baseline deviation (65.6); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (77.8)."
2026-06-15,S019,Vomiting,66.8904593639576,inf,22.968197879858657,5,10,31.36,5.55,17.79,11.0,D001,57.378,51.15,66.72,58.005636636044166,146.0,1691.0,1691.0,34.327214400000265,34.33,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 34.3, producing a GREEN alert. Supporting evidence: historical baseline deviation (66.9); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (58.0)."
2026-06-15,S013,Loss of Smell,62.40816326530612,3.5355339059327373,34.69387755102041,1,10,30.0,0.0,12.5,3.0,D005,55.126000000000005,53.05,58.24,77.75230817695072,95.0,1382.0,1382.0,33.36167071633852,33.36,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.4, producing a GREEN alert. Supporting evidence: historical baseline deviation (62.4); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (77.8)."
2026-06-15,S018,Nausea,55.97232276580114,2.45803785841038,36.68341708542713,2,10,31.66,6.05,18.26,11.0,D001,57.378,51.15,66.72,58.005636636044166,146.0,1691.0,1691.0,32.879993910276795,32.88,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.9, producing a GREEN alert. Supporting evidence: historical baseline deviation (56.0); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (58.0)."
2026-06-15,S008,Sore Throat,58.89036544850499,4.00693842672377,9.634551495016613,3,10,30.0,0.0,15.0,0.0,D005,55.126000000000005,53.05,58.24,77.75230817695072,95.0,1382.0,1382.0,32.75900104381835,32.76,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.8, producing a GREEN alert. Supporting evidence: historical baseline deviation (58.9); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (77.8)."
2026-06-15,S006,Dry Cough,53.431601272534465,6.363961030678928,4.7720042417815485,1,10,30.0,0.0,15.0,0.0,D005,55.126000000000005,53.05,58.24,77.75230817695072,95.0,1382.0,1382.0,31.94018641742278,31.94,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 31.9, producing a GREEN alert. Supporting evidence: historical baseline deviation (53.4); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (77.8)."
2026-06-15,S016,Retro-orbital Pain,56.01273885350319,7.424621202458749,13.375796178343949,1,10,30.0,0.36,5.1,3.0,D001,46.812,44.84,49.77,58.005636636044166,146.0,1691.0,1691.0,27.552956323432102,27.55,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 27.6, producing a GREEN alert. Supporting evidence: historical baseline deviation (56.0); Objective A atypical/emerging evidence (46.8); severity burden from disease D001 (58.0)."
2026-06-15,S010,Breathlessness,19.966931201593972,0.7071067811865475,27.27272727272727,0,10,34.75,3.51,0.94,0.0,D005,55.126000000000005,53.05,58.24,77.75230817695072,95.0,1382.0,1382.0,26.050485906781702,26.05,2,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 26.1, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (77.8)."
2026-06-15,S002,Headache,25.749055951934846,1.4404027024170412,5.807814149947202,0,10,30.0,0.98,5.26,0.0,D001,57.378,51.15,66.72,58.005636636044166,146.0,1691.0,1691.0,23.737003888196853,23.74,2,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 23.7, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (58.0)."
2026-06-15,S014,Muscle Pain,12.279344074525156,0.6527139518645054,4.669260700389105,0,10,30.0,0.0,0.0,0.0,D001,57.378,51.15,66.72,58.005636636044166,146.0,1691.0,1691.0,20.7805471065854,20.78,2,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 20.8, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (58.0)."
2026-06-15,S001,Fever,8.173782964306714,0.4714045207910317,1.056803170409511,0,10,30.0,0.0,0.0,0.0,D001,57.378,51.15,66.72,58.005636636044166,146.0,1691.0,1691.0,20.16471294005263,20.16,2,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 20.2, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (58.0)."
2026-06-15,S015,Joint Pain,12.623440013100726,0.6023502210107626,8.614232209737828,0,10,30.0,0.0,0.0,0.0,D001,50.532,48.56,53.49,58.005636636044166,146.0,1691.0,1691.0,20.147561497371733,20.15,1,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 20.1, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (50.5); severity burden from disease D001 (58.0)."
2026-06-15,S009,Runny Nose,26.497055307844263,1.414213562373095,9.75609756097561,0,10,30.0,0.0,5.0,0.0,,0.0,,,0.0,0.0,,0.0,9.224558296176639,9.22,0,0,False,False,False,GREEN,False,"Composite outbreak-risk score is 9.2, producing a GREEN alert. No major corroborating outbreak signals were detected."
2026-06-22,S027,Dehydration,82.0,4.618802153517005,125.0,1,10,48.72,40.59,60.74,83.0,D008,48.106,42.95,55.84,76.08125746653734,57.0,1212.0,1212.0,63.4802886199806,63.48,4,7,True,True,True,ORANGE,True,"Composite outbreak-risk score is 63.5, producing a ORANGE alert. Supporting evidence: historical baseline deviation (82.0); statistical anomaly (48.7); temporal acceleration (40.6); persistent signal (60.7); spatial propagation (83.0); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (76.1)."
2026-06-22,S023,Weight Loss,88.0,3.7097041340118704,242.85714285714283,4,10,41.72,11.44,49.56,66.0,D006,47.236000000000004,42.56,54.25,92.42970392586398,46.0,270.0,270.0,57.096055588879594,57.1,3,6,True,True,False,ORANGE,True,"Composite outbreak-risk score is 57.1, producing a ORANGE alert. Supporting evidence: historical baseline deviation (88.0); statistical anomaly (41.7); persistent signal (49.6); spatial propagation (66.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (92.4)."
2026-06-22,S011,Chest Pain,82.0,6.350852961085884,275.00000000000006,1,10,39.11,12.22,55.07,23.67,D006,47.236000000000004,42.56,54.25,92.42970392586398,46.0,270.0,270.0,50.39855558887959,50.4,3,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 50.4, producing a YELLOW alert. Supporting evidence: historical baseline deviation (82.0); statistical anomaly (39.1); persistent signal (55.1); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (92.4)."
2026-06-22,S012,Loss of Taste,70.32599742991957,2.8368325730679014,56.81818181818182,3,10,42.39,21.15,28.88,51.0,D005,55.126000000000005,53.05,58.24,75.04973487206884,106.0,1453.0,1453.0,48.83195984529826,48.83,3,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 48.8, producing a YELLOW alert. Supporting evidence: historical baseline deviation (70.3); statistical anomaly (42.4); spatial propagation (51.0); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (75.0)."
2026-06-22,S024,Night Sweats,84.0,5.484827557301445,135.7142857142857,2,10,34.39,2.79,27.51,49.0,D006,47.236000000000004,42.56,54.25,92.42970392586398,46.0,270.0,270.0,48.24155558887959,48.24,2,4,False,True,False,YELLOW,False,"Composite outbreak-risk score is 48.2, producing a YELLOW alert. Supporting evidence: historical baseline deviation (84.0); spatial propagation (49.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (92.4)."
2026-06-22,S025,Bleeding,74.00661320993194,2.400396792595916,150.0,2,10,34.2,5.4,35.58,65.0,D001,46.728,44.36,50.28,62.75247798017615,144.0,1834.0,1834.0,46.21366367851621,46.21,3,5,True,True,False,YELLOW,False,"Composite outbreak-risk score is 46.2, producing a YELLOW alert. Supporting evidence: historical baseline deviation (74.0); persistent signal (35.6); spatial propagation (65.0); Objective A atypical/emerging evidence (46.7); severity burden from disease D001 (62.8)."
2026-06-22,S026,Anaemia,84.0,6.350852961085883,200.0,2,10,29.69,9.95,30.88,37.57,D002,41.852000000000004,39.22,45.8,79.49799074797394,89.0,1118.0,1118.0,44.92339861219609,44.92,2,4,False,True,False,YELLOW,False,"Composite outbreak-risk score is 44.9, producing a YELLOW alert. Supporting evidence: historical baseline deviation (84.0); spatial propagation (37.6); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (79.5)."
2026-06-22,S007,Persistent Cough,71.01492537313433,3.042434922296655,56.71641791044777,2,10,31.5,0.0,17.83,41.0,D006,47.236000000000004,42.56,54.25,92.42970392586398,46.0,270.0,270.0,42.78979439484974,42.79,2,4,False,True,False,YELLOW,False,"Composite outbreak-risk score is 42.8, producing a YELLOW alert. Supporting evidence: historical baseline deviation (71.0); spatial propagation (41.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (92.4)."
2026-06-22,S010,Breathlessness,80.64285714285714,4.041451884327381,82.14285714285712,3,10,38.85,12.58,9.42,31.0,D005,55.126000000000005,53.05,58.24,75.04973487206884,106.0,1453.0,1453.0,42.643988802238894,42.64,3,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 42.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (80.6); statistical anomaly (38.9); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (75.0)."
2026-06-22,S013,Loss of Smell,51.767214251508825,2.155263624321299,46.15384615384615,1,10,38.68,21.62,25.88,27.0,D005,55.126000000000005,53.05,58.24,75.04973487206884,106.0,1453.0,1453.0,41.51214236853665,41.51,2,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 41.5, producing a YELLOW alert. Supporting evidence: historical baseline deviation (51.8); statistical anomaly (38.7); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (75.0)."
2026-06-22,S017,Rash,69.49450549450549,4.138119259730432,51.64835164835166,2,10,34.74,5.27,7.46,39.0,D001,57.378,51.15,66.72,62.75247798017615,144.0,1834.0,1834.0,38.545347521202245,38.55,3,4,False,True,False,YELLOW,False,"Composite outbreak-risk score is 38.5, producing a YELLOW alert. Supporting evidence: historical baseline deviation (69.5); spatial propagation (39.0); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (62.8)."
2026-06-22,S022,Loss of Appetite,65.02941176470588,5.455447255899807,36.764705882352935,2,10,30.0,0.0,17.5,39.0,D007,47.278000000000006,45.57,49.84,70.18246136730441,36.0,497.0,497.0,37.98458096980154,37.98,2,4,False,True,False,YELLOW,False,"Composite outbreak-risk score is 38.0, producing a YELLOW alert. Supporting evidence: historical baseline deviation (65.0); spatial propagation (39.0); Objective A atypical/emerging evidence (47.3); severity burden from disease D007 (70.2)."
2026-06-22,S006,Dry Cough,58.33130699088146,6.992342750670703,14.437689969604858,2,10,30.83,3.55,21.73,11.0,D005,55.126000000000005,53.05,58.24,75.04973487206884,106.0,1453.0,1453.0,35.586256279442544,35.59,3,3,False,False,False,YELLOW,False,"Composite outbreak-risk score is 35.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (58.3); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (75.0)."
2026-06-22,S008,Sore Throat,58.880382775119614,3.4837455331342047,16.26794258373205,2,10,30.77,2.91,19.05,3.0,D005,55.126000000000005,53.05,58.24,75.04973487206884,106.0,1453.0,1453.0,33.96161764707826,33.96,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 34.0, producing a GREEN alert. Supporting evidence: historical baseline deviation (58.9); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (75.0)."
2026-06-22,S021,Abdominal Pain,60.22641509433962,12.701705922171769,20.75471698113208,2,10,30.0,0.0,15.11,11.0,D008,48.106,42.95,55.84,76.08125746653734,57.0,1212.0,1212.0,33.67325088413155,33.67,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.7, producing a GREEN alert. Supporting evidence: historical baseline deviation (60.2); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (76.1)."
2026-06-22,S004,Chills,60.9364161849711,5.405899027195886,23.121387283237,2,10,30.0,0.0,12.58,11.0,D002,41.852000000000004,39.22,45.8,79.49799074797394,89.0,1118.0,1118.0,33.28736103994176,33.29,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.3, producing a GREEN alert. Supporting evidence: historical baseline deviation (60.9); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (79.5)."
2026-06-22,S005,Sweating,60.9364161849711,5.405899027195886,23.121387283237,2,10,30.0,0.0,12.58,11.0,D002,41.852000000000004,39.22,45.8,79.49799074797394,89.0,1118.0,1118.0,33.28736103994176,33.29,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.3, producing a GREEN alert. Supporting evidence: historical baseline deviation (60.9); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (79.5)."
2026-06-22,S020,Diarrhoea,57.785488958990534,11.547005383792532,12.618296529968449,2,10,30.0,0.0,15.0,11.0,D008,48.106,42.95,55.84,76.08125746653734,57.0,1212.0,1212.0,33.29061196382918,33.29,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.3, producing a GREEN alert. Supporting evidence: historical baseline deviation (57.8); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (76.1)."
2026-06-22,S014,Muscle Pain,62.31478968792402,3.412500738508723,14.38263229308006,4,10,31.18,5.37,7.21,11.0,D001,57.378,51.15,66.72,62.75247798017615,144.0,1834.0,1834.0,32.71189015021503,32.71,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.7, producing a GREEN alert. Supporting evidence: historical baseline deviation (62.3); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (62.8)."
2026-06-22,S016,Retro-orbital Pain,63.11363636363636,9.23760430703397,17.045454545454543,4,10,31.77,6.69,8.3,14.0,D001,46.812,44.84,49.77,62.75247798017615,144.0,1834.0,1834.0,32.67511715157188,32.68,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.7, producing a GREEN alert. Supporting evidence: historical baseline deviation (63.1); Objective A atypical/emerging evidence (46.8); severity burden from disease D001 (62.8)."
2026-06-22,S018,Nausea,61.84090909090909,6.379052256590136,26.13636363636364,2,10,30.0,0.0,12.5,11.0,D001,57.378,51.15,66.72,62.75247798017615,144.0,1834.0,1834.0,32.451808060662785,32.45,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.5, producing a GREEN alert. Supporting evidence: historical baseline deviation (61.8); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (62.8)."
2026-06-22,S003,Fatigue,57.812154696132595,5.2915026221291805,12.70718232044199,2,10,31.44,4.76,7.46,3.0,D005,55.126000000000005,53.05,58.24,75.04973487206884,106.0,1453.0,1453.0,32.44088343523021,32.44,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.4, producing a GREEN alert. Supporting evidence: historical baseline deviation (57.8); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (75.0)."
2026-06-22,S019,Vomiting,58.084158415841586,5.220368976638746,13.613861386138623,2,10,30.0,0.0,15.37,11.0,D001,57.378,51.15,66.72,62.75247798017615,144.0,1834.0,1834.0,32.31879545940266,32.32,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.3, producing a GREEN alert. Supporting evidence: historical baseline deviation (58.1); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (62.8)."
2026-06-22,S001,Fever,67.07643312101911,19.19689645055521,10.254777070063689,7,10,30.82,3.34,6.63,3.0,D001,57.378,51.15,66.72,62.75247798017615,144.0,1834.0,1834.0,31.780636665179287,31.78,3,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 31.8, producing a GREEN alert. Supporting evidence: historical baseline deviation (67.1); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (62.8)."
2026-06-22,S015,Joint Pain,46.82390078721408,2.2994340472328445,15.0,2,10,31.68,8.44,8.04,17.0,D001,50.532,48.56,53.49,62.75247798017615,144.0,1834.0,1834.0,31.263656815108533,31.26,1,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 31.3, producing a GREEN alert. Supporting evidence: historical baseline deviation (46.8); Objective A atypical/emerging evidence (50.5); severity burden from disease D001 (62.8)."
2026-06-22,S002,Headache,54.88461538461539,4.444444444444445,9.615384615384617,1,10,30.76,2.78,6.25,0.0,D001,57.378,51.15,66.72,62.75247798017615,144.0,1834.0,1834.0,29.351864004718735,29.35,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 29.4, producing a GREEN alert. Supporting evidence: historical baseline deviation (54.9); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (62.8)."
2026-06-22,S009,Runny Nose,59.2863436123348,3.1641594084218894,17.62114537444933,2,10,30.83,4.45,14.15,33.0,,0.0,,,0.0,0.0,,0.0,21.25745154185022,21.26,1,1,False,False,False,GREEN,False,"Composite outbreak-risk score is 21.3, producing a GREEN alert. Supporting evidence: historical baseline deviation (59.3)."
2026-06-29,S023,Weight Loss,82.0,3.6742346141747673,150.0,1,10,77.3,45.94,61.81,45.0,D006,47.236000000000004,42.56,54.25,75.60208739956212,47.0,301.0,301.0,62.87141310993431,62.87,4,7,True,True,True,ORANGE,True,"Composite outbreak-risk score is 62.9, producing a ORANGE alert. Supporting evidence: historical baseline deviation (82.0); statistical anomaly (77.3); temporal acceleration (45.9); persistent signal (61.8); spatial propagation (45.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (75.6)."
2026-06-29,S025,Bleeding,84.0,9.5,380.0,2,10,82.46,41.32,53.84,39.0,D001,46.728,44.36,50.28,73.51962616500164,137.0,1796.0,1796.0,60.793743924750245,60.79,3,7,True,True,True,ORANGE,True,"Composite outbreak-risk score is 60.8, producing a ORANGE alert. Supporting evidence: historical baseline deviation (84.0); statistical anomaly (82.5); temporal acceleration (41.3); persistent signal (53.8); spatial propagation (39.0); Objective A atypical/emerging evidence (46.7); severity burden from disease D001 (73.5)."
2026-06-29,S026,Anaemia,72.8248290463863,2.449489742783178,200.0,1,10,62.98,25.52,44.53,35.0,D002,41.852000000000004,39.22,45.8,82.46512557416737,99.0,1146.0,1146.0,52.68319319308305,52.68,3,6,True,True,False,YELLOW,False,"Composite outbreak-risk score is 52.7, producing a YELLOW alert. Supporting evidence: historical baseline deviation (72.8); statistical anomaly (63.0); persistent signal (44.5); spatial propagation (35.0); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (82.5)."
2026-06-29,S011,Chest Pain,83.8713553878169,2.8722813232690143,220.00000000000003,3,10,56.07,2.93,51.73,49.0,D006,47.236000000000004,42.56,54.25,75.60208739956212,47.0,301.0,301.0,52.604116418106855,52.6,3,6,True,True,False,YELLOW,False,"Composite outbreak-risk score is 52.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (83.9); statistical anomaly (56.1); persistent signal (51.7); spatial propagation (49.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (75.6)."
2026-06-29,S010,Breathlessness,76.5,4.438980226870294,75.0,2,10,62.75,0.35,30.0,41.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,49.30902133785221,49.31,4,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 49.3, producing a YELLOW alert. Supporting evidence: historical baseline deviation (76.5); statistical anomaly (62.8); spatial propagation (41.0); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4)."
2026-06-29,S022,Loss of Appetite,67.73913043478261,7.1030549646267325,39.130434782608695,3,10,66.75,7.97,27.29,49.0,D007,47.278000000000006,45.57,49.84,78.13153080557547,39.0,486.0,486.0,49.25989918605371,49.26,3,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 49.3, producing a YELLOW alert. Supporting evidence: historical baseline deviation (67.7); statistical anomaly (66.8); spatial propagation (49.0); Objective A atypical/emerging evidence (47.3); severity burden from disease D007 (78.1)."
2026-06-29,S024,Night Sweats,74.90127018922193,2.598076211353316,92.0,2,10,53.79,7.02,33.18,51.0,D006,47.236000000000004,42.56,54.25,75.60208739956212,47.0,301.0,301.0,49.04760363831761,49.05,2,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 49.0, producing a YELLOW alert. Supporting evidence: historical baseline deviation (74.9); statistical anomaly (53.8); spatial propagation (51.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (75.6)."
2026-06-29,S027,Dehydration,63.527079519082406,1.891624771144944,131.57894736842107,1,10,49.0,5.52,48.54,17.0,D008,48.106,42.95,55.84,70.59101610747979,53.0,1141.0,1141.0,42.937314343984326,42.94,2,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 42.9, producing a YELLOW alert. Supporting evidence: historical baseline deviation (63.5); statistical anomaly (49.0); persistent signal (48.5); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (70.6)."
2026-06-29,S012,Loss of Taste,55.536117886771116,2.110674535892834,61.19402985074627,1,10,44.77,0.0,45.87,11.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,41.29543902086788,41.3,3,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 41.3, producing a YELLOW alert. Supporting evidence: historical baseline deviation (55.5); statistical anomaly (44.8); persistent signal (45.9); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4)."
2026-06-29,S007,Persistent Cough,26.508903069807154,1.1825341841884291,22.666666666666664,0,10,42.71,11.09,30.23,29.0,D006,47.236000000000004,42.56,54.25,75.60208739956212,47.0,301.0,301.0,36.99474857040539,36.99,1,3,False,False,False,YELLOW,False,"Composite outbreak-risk score is 37.0, producing a YELLOW alert. Supporting evidence: statistical anomaly (42.7); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (75.6)."
2026-06-29,S015,Joint Pain,56.12639405204461,3.517169590410852,13.754646840148698,1,10,54.62,0.0,17.56,3.0,D001,50.532,48.56,53.49,73.51962616500164,137.0,1796.0,1796.0,35.77710303255694,35.78,2,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 35.8, producing a YELLOW alert. Supporting evidence: historical baseline deviation (56.1); statistical anomaly (54.6); Objective A atypical/emerging evidence (50.5); severity burden from disease D001 (73.5)."
2026-06-29,S006,Dry Cough,41.580739326688615,2.251940297371412,6.82800345721694,1,10,45.76,0.0,27.54,0.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,34.95113223685551,34.95,2,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 35.0, producing a GREEN alert. Supporting evidence: historical baseline deviation (41.6); statistical anomaly (45.8); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4)."
2026-06-29,S008,Sore Throat,37.38448006390535,1.837551562455011,15.862068965517242,1,10,42.91,0.1,30.6,3.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,34.81819334743802,34.82,2,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 34.8, producing a GREEN alert. Supporting evidence: historical baseline deviation (37.4); statistical anomaly (42.9); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4)."
2026-06-29,S013,Loss of Smell,23.655729681770296,0.8751577343945898,30.23255813953488,0,10,36.13,0.0,45.74,0.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,33.54788079011776,33.55,2,4,True,False,False,GREEN,False,"Composite outbreak-risk score is 33.5, producing a GREEN alert. Supporting evidence: statistical anomaly (36.1); persistent signal (45.7); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4)."
2026-06-29,S003,Fatigue,40.48622349842135,1.8655370462689176,17.97979797979798,2,10,43.06,0.0,18.16,3.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,33.424954862615415,33.42,2,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.4, producing a GREEN alert. Supporting evidence: historical baseline deviation (40.5); statistical anomaly (43.1); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4)."
2026-06-29,S017,Rash,29.376958972236963,1.2997603954770751,25.71428571428571,0,10,40.69,0.18,17.57,23.0,D001,57.378,51.15,66.72,73.51962616500164,137.0,1796.0,1796.0,33.38828777058579,33.39,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.4, producing a GREEN alert. Supporting evidence: statistical anomaly (40.7); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (73.5)."
2026-06-29,S014,Muscle Pain,42.27171440344685,2.274004575698253,7.905460472697637,1,10,45.92,0.0,22.5,0.0,D001,57.378,51.15,66.72,73.51962616500164,137.0,1796.0,1796.0,33.369501085267274,33.37,2,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.4, producing a GREEN alert. Supporting evidence: historical baseline deviation (42.3); statistical anomaly (45.9); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (73.5)."
2026-06-29,S001,Fever,32.108055564717745,1.727754361920448,4.373831775700935,1,10,42.09,0.0,30.19,0.0,D001,57.378,51.15,66.72,73.51962616500164,137.0,1796.0,1796.0,32.423952259457906,32.42,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.4, producing a GREEN alert. Supporting evidence: statistical anomaly (42.1); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (73.5)."
2026-06-29,S002,Headache,39.70707092955325,2.089373536621037,9.613928841786526,1,10,44.63,0.0,15.0,0.0,D001,57.378,51.15,66.72,73.51962616500164,137.0,1796.0,1796.0,31.666304564183235,31.67,2,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 31.7, producing a GREEN alert. Supporting evidence: historical baseline deviation (39.7); statistical anomaly (44.6); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (73.5)."
2026-06-29,S019,Vomiting,21.325919336637966,1.1650513434043848,6.361323155216285,0,10,38.16,0.0,22.5,0.0,D001,57.378,51.15,66.72,73.51962616500164,137.0,1796.0,1796.0,29.063631825245942,29.06,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 29.1, producing a GREEN alert. Supporting evidence: statistical anomaly (38.2); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (73.5)."
