week,hospital_id,disease_id,total_cases,severe_cases,severe_case_proportion,previous_total_cases,previous_severe_cases,previous_severe_proportion,severe_case_growth,severe_proportion_change,previous_severe_growth,severe_growth_acceleration,severity_burden_score,severity_alert,severity_signal
2026-06-22,H002,D005,146,18,0.1232876712328767,149.0,10.0,0.06711409395973154,0.8,0.05617357727314516,1.5,-0.7,59.63877596795925,ORANGE,True
2026-06-29,H002,D005,153,10,0.06535947712418301,146.0,18.0,0.1232876712328767,-0.4444444444444444,-0.057928194108693695,0.8,-1.2444444444444445,29.66972644143463,GREEN,False
2026-07-06,H002,D005,149,11,0.0738255033557047,153.0,10.0,0.06535947712418301,0.1,0.008466026231521692,-0.4444444444444444,0.5444444444444444,53.55602256678152,YELLOW,True
2026-07-13,H002,D005,136,11,0.08088235294117647,149.0,11.0,0.0738255033557047,0.0,0.007056849585471772,0.1,-0.1,31.962837535503247,GREEN,False
2026-07-20,H002,D005,135,9,0.06666666666666667,136.0,11.0,0.08088235294117647,-0.18181818181818182,-0.014215686274509809,0.0,-0.18181818181818182,29.44857500921778,GREEN,False
2026-07-27,H002,D005,140,11,0.07857142857142857,135.0,9.0,0.06666666666666667,0.2222222222222222,0.011904761904761904,-0.18181818181818182,0.40404040404040403,53.379766195465365,YELLOW,True
2026-08-03,H002,D005,149,11,0.0738255033557047,140.0,11.0,0.07857142857142857,0.0,-0.004745925215723867,0.2222222222222222,-0.2222222222222222,31.056022566781518,GREEN,False
2026-08-10,H002,D005,146,15,0.10273972602739725,149.0,11.0,0.0738255033557047,0.36363636363636365,0.028914222671692552,0.0,0.36363636363636365,59.67924919336399,ORANGE,True
2026-08-17,H002,D005,143,6,0.04195804195804196,146.0,15.0,0.10273972602739725,-0.6,-0.060781684069355295,0.36363636363636365,-0.9636363636363636,25.33145700966495,GREEN,False
2026-08-24,H002,D005,118,5,0.0423728813559322,143.0,6.0,0.04195804195804196,-0.16666666666666666,0.00041483939789024177,-0.6,0.43333333333333335,42.047163979680434,YELLOW,True
2026-06-01,H002,D006,32,3,0.09375,0.0,0.0,0.0,1.0,0.09375,0.0,1.0,74.06225340816906,ORANGE,True
2026-06-08,H002,D006,29,3,0.10344827586206896,32.0,3.0,0.09375,0.0,0.009698275862068964,1.0,-1.0,30.414465740419775,GREEN,False
2026-06-15,H002,D006,34,9,0.2647058823529412,29.0,3.0,0.10344827586206896,2.0,0.16125760649087223,0.0,2.0,92.86898323324809,RED,True
2026-06-22,H002,D006,20,1,0.05,34.0,9.0,0.2647058823529412,-0.8888888888888888,-0.2147058823529412,2.0,-2.888888888888889,19.769992283933234,GREEN,False
2026-06-29,H002,D006,35,8,0.22857142857142856,20.0,1.0,0.05,7.0,0.17857142857142855,-0.8888888888888888,7.888888888888889,52.876506454719994,YELLOW,True
2026-07-06,H002,D006,24,4,0.16666666666666666,35.0,8.0,0.22857142857142856,-0.5,-0.06190476190476191,7.0,-7.5,40.817750696617644,YELLOW,True
2026-07-13,H002,D006,29,1,0.034482758620689655,24.0,4.0,0.16666666666666666,-0.75,-0.13218390804597702,-0.5,-0.25,18.345500223178398,GREEN,False
2026-07-20,H002,D006,32,4,0.125,29.0,1.0,0.034482758620689655,3.0,0.09051724137931035,-0.75,3.75,79.53100340816906,RED,True
2026-07-27,H002,D006,29,7,0.2413793103448276,32.0,4.0,0.125,0.75,0.1163793103448276,3.0,-2.25,66.06101746455771,ORANGE,True
2026-08-03,H002,D006,29,4,0.13793103448275862,29.0,7.0,0.2413793103448276,-0.42857142857142855,-0.10344827586206898,0.75,-1.1785714285714286,36.44894849904047,YELLOW,True
2026-08-10,H002,D006,28,1,0.03571428571428571,29.0,4.0,0.13793103448275862,-0.75,-0.1022167487684729,-0.42857142857142855,-0.32142857142857145,18.4383069753032,GREEN,False
2026-08-17,H002,D006,33,3,0.09090909090909091,28.0,1.0,0.03571428571428571,2.0,0.0551948051948052,-0.75,2.75,73.67315048379886,ORANGE,True
2026-08-24,H002,D006,19,4,0.21052631578947367,33.0,3.0,0.09090909090909091,0.3333333333333333,0.11961722488038276,2.0,-1.6666666666666667,54.17672411615199,YELLOW,True
2026-06-01,H002,D007,45,2,0.044444444444444446,0.0,0.0,0.0,1.0,0.044444444444444446,0.0,1.0,66.6359770554308,ORANGE,True
2026-06-08,H002,D007,49,5,0.10204081632653061,45.0,2.0,0.044444444444444446,1.5,0.05759637188208617,1.0,0.5,77.01715127101542,RED,True
2026-06-15,H002,D007,43,6,0.13953488372093023,49.0,5.0,0.10204081632653061,0.2,0.037494067394399616,1.5,-1.3,43.11590576151438,YELLOW,True
2026-06-22,H002,D007,35,3,0.08571428571428572,43.0,6.0,0.13953488372093023,-0.5,-0.053820598006644516,0.2,-0.7,27.970950899164436,GREEN,False
2026-06-29,H002,D007,32,3,0.09375,35.0,3.0,0.08571428571428572,0.0,0.008035714285714285,-0.5,0.5,49.06225340816906,YELLOW,True
2026-07-06,H002,D007,45,3,0.06666666666666667,32.0,3.0,0.09375,0.0,-0.027083333333333334,0.0,0.0,25.524865944319696,GREEN,False
2026-07-13,H002,D007,53,2,0.03773584905660377,45.0,3.0,0.06666666666666667,-0.3333333333333333,-0.028930817610062894,0.0,-0.3333333333333333,21.042351165809155,GREEN,False
2026-07-20,H002,D007,44,4,0.09090909090909091,53.0,2.0,0.03773584905660377,1.0,0.05317324185248714,-0.3333333333333333,1.3333333333333333,74.68773505538768,ORANGE,True
2026-07-27,H002,D007,54,9,0.16666666666666666,44.0,4.0,0.09090909090909091,1.25,0.07575757575757575,1.0,0.25,78.67166102415058,RED,True
2026-08-03,H002,D007,42,3,0.07142857142857142,54.0,9.0,0.16666666666666666,-0.6666666666666666,-0.09523809523809523,1.25,-1.9166666666666665,26.114087956686355,GREEN,False
2026-08-10,H002,D007,60,3,0.05,42.0,3.0,0.07142857142857142,0.0,-0.021428571428571422,-0.6666666666666666,0.6666666666666666,43.62977152084569,YELLOW,True
2026-08-17,H002,D007,52,4,0.07692307692307693,60.0,3.0,0.05,0.3333333333333333,0.026923076923076925,0.0,0.3333333333333333,49.49912442582193,YELLOW,True
2026-08-24,H002,D007,37,2,0.05405405405405406,52.0,4.0,0.07692307692307693,-0.5,-0.02286902286902287,0.3333333333333333,-0.8333333333333333,22.626112762991028,GREEN,False
2026-06-01,H002,D008,118,2,0.01694915254237288,0.0,0.0,0.0,1.0,0.01694915254237288,0.0,1.0,65.26467810397422,ORANGE,True
2026-06-08,H002,D008,110,4,0.03636363636363636,118.0,2.0,0.01694915254237288,1.0,0.01941448382126348,1.0,0.0,48.41031200522583,YELLOW,True
2026-06-15,H002,D008,129,1,0.007751937984496124,110.0,4.0,0.03636363636363636,-0.75,-0.028611698379140238,1.0,-1.75,18.975178986259987,GREEN,False
2026-06-22,H002,D008,99,4,0.04040404040404041,129.0,1.0,0.007751937984496124,3.0,0.032652102419544284,-0.75,3.75,68.73963986850121,ORANGE,True
2026-06-29,H002,D008,104,4,0.038461538461538464,99.0,4.0,0.04040404040404041,0.0,-0.0019425019425019438,3.0,-3.0,23.576303529677958,GREEN,False
2026-07-06,H002,D008,102,3,0.029411764705882353,104.0,4.0,0.038461538461538464,-0.25,-0.009049773755656111,0.0,-0.25,21.922983039283903,GREEN,False
2026-07-13,H002,D008,120,8,0.06666666666666667,102.0,3.0,0.029411764705882353,1.6666666666666667,0.03725490196078431,-0.25,1.9166666666666667,74.02557135168351,ORANGE,True
2026-07-20,H002,D008,113,3,0.02654867256637168,120.0,8.0,0.06666666666666667,-0.625,-0.040117994100294985,1.6666666666666667,-2.291666666666667,21.789222068307254,GREEN,False
2026-07-27,H002,D008,114,6,0.05263157894736842,113.0,3.0,0.02654867256637168,1.0,0.026082906380996737,-0.625,1.625,71.38534322449641,ORANGE,True
2026-08-03,H002,D008,107,4,0.037383177570093455,114.0,6.0,0.05263157894736842,-0.3333333333333333,-0.015248401377274963,1.0,-1.3333333333333333,23.489558039591433,GREEN,False
2026-08-10,H002,D008,111,3,0.02702702702702703,107.0,4.0,0.037383177570093455,-0.25,-0.010356150543066427,-0.3333333333333333,0.08333333333333331,25.142201817021988,GREEN,False
2026-08-17,H002,D008,119,5,0.04201680672268908,111.0,3.0,0.02702702702702703,0.6666666666666666,0.01498977969566205,-0.25,0.9166666666666666,61.34847407553812,ORANGE,True
2026-08-24,H002,D008,106,3,0.02830188679245283,119.0,5.0,0.04201680672268908,-0.4,-0.013714919930236248,0.6666666666666666,-1.0666666666666667,21.866661094263428,GREEN,False
2026-06-01,H003,D001,259,20,0.07722007722007722,0.0,0.0,0.0,1.0,0.07722007722007722,0.0,1.0,78.51351351351352,RED,True
2026-06-08,H003,D001,237,19,0.08016877637130802,259.0,20.0,0.07722007722007722,-0.05,0.0029486991512308047,1.0,-1.05,33.83703665795945,GREEN,False
2026-06-15,H003,D001,268,17,0.06343283582089553,237.0,19.0,0.08016877637130802,-0.10526315789473684,-0.016735940550412498,-0.05,-0.055263157894736833,31.100746268656714,GREEN,False
2026-06-22,H003,D001,258,23,0.08914728682170543,268.0,17.0,0.06343283582089553,0.35294117647058826,0.025714451000809907,-0.10526315789473684,0.4582043343653251,62.75247798017615,ORANGE,True
2026-06-29,H003,D001,252,17,0.06746031746031746,258.0,23.0,0.08914728682170543,-0.2608695652173913,-0.021686969361387975,0.35294117647058826,-0.6138107416879796,31.805555555555554,GREEN,False
2026-07-06,H003,D001,258,18,0.06976744186046512,252.0,17.0,0.06746031746031746,0.058823529411764705,0.0023071244001476587,-0.2608695652173913,0.319693094629156,46.46761434604175,YELLOW,True
2026-07-13,H003,D001,242,15,0.06198347107438017,258.0,18.0,0.06976744186046512,-0.16666666666666666,-0.007783970786084948,0.058823529411764705,-0.22549019607843135,30.729862766319712,GREEN,False
2026-07-20,H003,D001,256,19,0.07421875,242.0,15.0,0.06198347107438017,0.26666666666666666,0.012235278925619833,-0.16666666666666666,0.43333333333333335,56.98828125,ORANGE,True
2026-07-27,H003,D001,254,22,0.08661417322834646,256.0,19.0,0.07421875,0.15789473684210525,0.012395423228346455,0.26666666666666666,-0.10877192982456141,39.10484873601325,YELLOW,True
2026-08-03,H003,D001,223,14,0.06278026905829596,254.0,22.0,0.08661417322834646,-0.36363636363636365,-0.02383390417005049,0.15789473684210525,-0.5215311004784688,30.574610223082303,GREEN,False
2026-08-10,H003,D001,228,18,0.07894736842105263,223.0,14.0,0.06278026905829596,0.2857142857142857,0.016167099362756662,-0.36363636363636365,0.6493506493506493,60.626616151028216,ORANGE,True
2026-08-17,H003,D001,251,13,0.05179282868525897,228.0,18.0,0.07894736842105263,-0.2777777777777778,-0.02715453973579366,0.2857142857142857,-0.5634920634920635,29.06374501992032,GREEN,False
2026-08-24,H003,D001,211,10,0.04739336492890995,251.0,13.0,0.05179282868525897,-0.23076923076923078,-0.004399463756349017,-0.2777777777777778,0.04700854700854701,29.562948808361092,GREEN,False
2026-06-01,H003,D002,146,12,0.0821917808219178,0.0,0.0,0.0,1.0,0.0821917808219178,0.0,1.0,77.44699514604144,RED,True
2026-06-08,H003,D002,150,12,0.08,146.0,12.0,0.0821917808219178,0.0,-0.002191780821917802,1.0,-1.0,32.16061015118623,GREEN,False
2026-06-15,H003,D002,143,16,0.11188811188811189,150.0,12.0,0.08,0.3333333333333333,0.031888111888111886,0.0,0.3333333333333333,59.23588591409384,ORANGE,True
2026-06-22,H003,D002,163,13,0.07975460122699386,143.0,16.0,0.11188811188811189,-0.1875,-0.032133510661118025,0.3333333333333333,-0.5208333333333333,32.41659684508136,GREEN,False
2026-06-29,H003,D002,153,15,0.09803921568627451,163.0,13.0,0.07975460122699386,0.15384615384615385,0.018284614459280646,-0.1875,0.34134615384615385,52.88868068980064,YELLOW,True
2026-07-06,H003,D002,152,7,0.046052631578947366,153.0,15.0,0.09803921568627451,-0.5333333333333333,-0.05198658410732714,0.15384615384615385,-0.6871794871794872,26.26744784842343,GREEN,False
2026-07-13,H003,D002,167,18,0.10778443113772455,152.0,7.0,0.046052631578947366,1.5714285714285714,0.06173179955877719,-0.5333333333333333,2.104761904761905,82.40904088479978,RED,True
2026-07-20,H003,D002,168,13,0.07738095238095238,167.0,18.0,0.10778443113772455,-0.2777777777777778,-0.03040347875677217,1.5714285714285714,-1.8492063492063493,32.10991354681885,GREEN,False
2026-07-27,H003,D002,166,7,0.04216867469879518,168.0,13.0,0.07738095238095238,-0.46153846153846156,-0.035212277682157206,-0.2777777777777778,-0.18376068376068377,25.904673815343763,GREEN,False
2026-08-03,H003,D002,141,6,0.0425531914893617,166.0,7.0,0.04216867469879518,-0.14285714285714285,0.0003845167905665234,-0.46153846153846156,0.3186813186813187,38.13223614488944,YELLOW,True
2026-08-10,H003,D002,168,16,0.09523809523809523,141.0,6.0,0.0425531914893617,1.6666666666666667,0.05268490374873353,-0.14285714285714285,1.8095238095238095,80.23491354681885,RED,True
2026-08-17,H003,D002,152,13,0.08552631578947369,168.0,16.0,0.09523809523809523,-0.1875,-0.009711779448621546,1.6666666666666667,-1.8541666666666667,33.17534258526554,GREEN,False
2026-08-24,H003,D002,130,9,0.06923076923076923,152.0,13.0,0.08552631578947369,-0.3076923076923077,-0.016295546558704452,-0.1875,-0.12019230769230771,29.761711086376845,GREEN,False
2026-06-01,H003,D003,45,2,0.044444444444444446,0.0,0.0,0.0,1.0,0.044444444444444446,0.0,1.0,66.6359770554308,ORANGE,True
2026-06-08,H003,D003,30,1,0.03333333333333333,45.0,2.0,0.044444444444444446,-0.5,-0.011111111111111113,1.0,-1.5,18.263037259197297,GREEN,False
2026-06-15,H003,D003,35,1,0.02857142857142857,30.0,1.0,0.03333333333333333,0.0,-0.004761904761904762,-0.5,0.5,37.970950899164436,YELLOW,True
2026-06-22,H003,D003,55,5,0.09090909090909091,35.0,1.0,0.02857142857142857,4.0,0.062337662337662345,0.0,4.0,75.47930527912825,RED,True
2026-06-29,H003,D003,39,2,0.05128205128205128,55.0,5.0,0.09090909090909091,-0.6,-0.03962703962703963,4.0,-4.6,22.32667414109921,GREEN,False
2026-07-06,H003,D003,50,2,0.04,39.0,2.0,0.05128205128205128,0.0,-0.01128205128205128,-0.6,0.6,41.231686256447006,YELLOW,True
2026-07-13,H003,D003,34,1,0.029411764705882353,50.0,2.0,0.04,-0.5,-0.010588235294117648,0.0,-0.5,18.016042056777497,GREEN,False
2026-07-20,H003,D003,59,2,0.03389830508474576,34.0,1.0,0.029411764705882353,1.0,0.00448654037886341,-0.5,1.5,65.7521452383098,ORANGE,True
2026-07-27,H003,D003,39,0,0.0,59.0,2.0,0.03389830508474576,-1.0,-0.03389830508474576,1.0,-2.0,13.352315166740238,GREEN,False
2026-08-03,H003,D003,45,2,0.044444444444444446,39.0,0.0,0.0,1.0,0.044444444444444446,-1.0,2.0,66.6359770554308,ORANGE,True
2026-08-10,H003,D003,48,0,0.0,45.0,2.0,0.044444444444444446,-1.0,-0.044444444444444446,1.0,-2.0,14.086882436545194,GREEN,False
2026-08-17,H003,D003,36,2,0.05555555555555555,48.0,0.0,0.0,1.0,0.05555555555555555,-1.0,2.0,67.79234679815104,ORANGE,True
2026-08-24,H003,D003,40,1,0.025,36.0,2.0,0.05555555555555555,-0.5,-0.03055555555555555,1.0,-1.5,17.816692862514266,GREEN,False
2026-06-01,H003,D004,238,8,0.03361344537815126,0.0,0.0,0.0,1.0,0.03361344537815126,0.0,1.0,70.70503032983605,ORANGE,True
2026-06-08,H003,D004,258,5,0.01937984496124031,238.0,8.0,0.03361344537815126,-0.375,-0.01423360041691095,1.0,-1.375,23.391472868217054,GREEN,False
2026-06-15,H003,D004,241,3,0.012448132780082987,258.0,5.0,0.01937984496124031,-0.4,-0.006931712181157323,-0.375,-0.025000000000000022,22.046252305452953,GREEN,False
2026-06-22,H003,D004,225,16,0.07111111111111111,241.0,3.0,0.012448132780082987,4.333333333333333,0.058662978331028126,-0.4,4.733333333333333,77.06468212987849,RED,True
2026-06-29,H003,D004,213,5,0.023474178403755867,225.0,16.0,0.07111111111111111,-0.6875,-0.047636932707355244,4.333333333333333,-5.020833333333333,23.53073651016304,GREEN,False
2026-07-06,H003,D004,238,7,0.029411764705882353,213.0,5.0,0.023474178403755867,0.4,0.005937586302126485,-0.6875,1.0875,54.96973621218899,YELLOW,True
2026-07-13,H003,D004,228,4,0.017543859649122806,238.0,7.0,0.029411764705882353,-0.42857142857142855,-0.011867905056759546,0.4,-0.8285714285714285,22.73814497308335,GREEN,False
2026-07-20,H003,D004,227,9,0.039647577092511016,228.0,4.0,0.017543859649122806,1.25,0.02210371744338821,-0.42857142857142855,1.6785714285714286,71.59045474430322,ORANGE,True
2026-07-27,H003,D004,227,6,0.02643171806167401,227.0,9.0,0.039647577092511016,-0.3333333333333333,-0.013215859030837006,1.25,-1.5833333333333333,24.27767941390674,GREEN,False
2026-08-03,H003,D004,244,3,0.012295081967213115,227.0,6.0,0.02643171806167401,-0.5,-0.014136636094460895,-0.3333333333333333,-0.16666666666666669,22.06406379578298,GREEN,False
2026-08-10,H003,D004,243,7,0.02880658436213992,244.0,3.0,0.012295081967213115,1.3333333333333333,0.016511502394926804,-0.5,1.8333333333333333,69.93877255206334,ORANGE,True
2026-08-17,H003,D004,252,9,0.03571428571428571,243.0,7.0,0.02880658436213992,0.2857142857142857,0.006907701352145794,1.3333333333333333,-1.0476190476190474,33.39285714285714,GREEN,False
2026-08-24,H003,D004,202,5,0.024752475247524754,252.0,9.0,0.03571428571428571,-0.4444444444444444,-0.010961810466760959,0.2857142857142857,-0.7301587301587301,23.56343136189263,GREEN,False
2026-06-01,H003,D005,156,6,0.038461538461538464,0.0,0.0,0.0,1.0,0.038461538461538464,0.0,1.0,70.03242109912375,ORANGE,True
2026-06-08,H003,D005,157,13,0.08280254777070063,156.0,6.0,0.038461538461538464,1.1666666666666667,0.04434100930916217,1.0,0.16666666666666674,64.48174614045783,ORANGE,True
2026-06-15,H003,D005,141,4,0.028368794326241134,157.0,13.0,0.08280254777070063,-0.6923076923076923,-0.0544337534444595,1.1666666666666667,-1.858974358974359,22.90271389409059,GREEN,False
2026-06-22,H003,D005,183,9,0.04918032786885246,141.0,4.0,0.028368794326241134,1.25,0.020811533542611324,-0.6923076923076923,1.9423076923076923,72.48260542254538,ORANGE,True
2026-06-29,H003,D005,164,10,0.06097560975609756,183.0,9.0,0.04918032786885246,0.1111111111111111,0.011795281887245102,1.25,-1.1388888888888888,31.9300549082394,GREEN,False
2026-07-06,H003,D005,171,15,0.08771929824561403,164.0,10.0,0.06097560975609756,0.5,0.02674368848951647,0.1111111111111111,0.3888888888888889,62.03836947306753,ORANGE,True
2026-07-13,H003,D005,168,11,0.06547619047619048,171.0,15.0,0.08771929824561403,-0.26666666666666666,-0.02224310776942355,0.5,-0.7666666666666666,30.026580213485516,GREEN,False
2026-07-20,H003,D005,138,9,0.06521739130434782,168.0,11.0,0.06547619047619048,-0.18181818181818182,-0.0002587991718426552,-0.26666666666666666,0.08484848484848484,32.66786771725713,GREEN,False
2026-07-27,H003,D005,150,9,0.06,138.0,9.0,0.06521739130434782,0.0,-0.0052173913043478265,-0.18181818181818182,0.18181818181818182,35.933337423913514,YELLOW,True
2026-08-03,H003,D005,160,7,0.04375,150.0,9.0,0.06,-0.2222222222222222,-0.01625,0.0,-0.2222222222222222,26.048966112004045,GREEN,False
2026-08-10,H003,D005,157,15,0.09554140127388536,160.0,7.0,0.04375,1.1428571428571428,0.05179140127388536,-0.2222222222222222,1.3650793650793651,80.0443788368485,RED,True
2026-08-17,H003,D005,179,13,0.07262569832402235,157.0,15.0,0.09554140127388536,-0.13333333333333333,-0.022915702949863004,1.1428571428571428,-1.276190476190476,31.50599012084384,GREEN,False
2026-08-24,H003,D005,145,2,0.013793103448275862,179.0,13.0,0.07262569832402235,-0.8461538461538461,-0.05883259487574649,-0.13333333333333333,-0.7128205128205128,20.452519255340587,GREEN,False
2026-06-01,H003,D006,32,1,0.03125,0.0,0.0,0.0,1.0,0.03125,0.0,1.0,63.12475340816906,ORANGE,True
2026-06-08,H003,D006,31,6,0.1935483870967742,32.0,1.0,0.03125,5.0,0.1622983870967742,1.0,4.0,91.4155896615434,RED,True
2026-06-15,H003,D006,31,8,0.25806451612903225,31.0,6.0,0.1935483870967742,0.3333333333333333,0.06451612903225806,5.0,-4.666666666666667,55.87795525294125,ORANGE,True
2026-06-22,H003,D006,24,2,0.08333333333333333,31.0,8.0,0.25806451612903225,-0.75,-0.17473118279569894,0.3333333333333333,-1.0833333333333333,26.23441736328431,GREEN,False
2026-06-29,H003,D006,30,3,0.1,24.0,2.0,0.08333333333333333,0.5,0.016666666666666677,-0.75,1.25,62.42970392586397,ORANGE,True
2026-07-06,H003,D006,21,2,0.09523809523809523,30.0,3.0,0.1,-0.3333333333333333,-0.004761904761904773,0.5,-0.8333333333333333,27.855043393096672,GREEN,False
2026-07-13,H003,D006,27,2,0.07407407407407407,21.0,2.0,0.09523809523809523,0.0,-0.021164021164021163,-0.3333333333333333,0.3333333333333333,38.35758628241206,YELLOW,True
2026-07-20,H003,D006,22,4,0.18181818181818182,27.0,2.0,0.07407407407407407,1.0,0.10774410774410775,0.0,1.0,88.16745671191327,RED,True
2026-07-27,H003,D006,40,5,0.125,22.0,4.0,0.18181818181818182,0.25,-0.05681818181818182,1.0,-0.75,41.566692862514266,YELLOW,True
2026-08-03,H003,D006,37,1,0.02702702702702703,40.0,5.0,0.125,-0.8,-0.09797297297297297,0.25,-1.05,17.8963830332613,GREEN,False
2026-08-10,H003,D006,35,2,0.05714285714285714,37.0,1.0,0.02702702702702703,1.0,0.030115830115830113,-0.8,1.8,67.97095089916444,ORANGE,True
2026-08-17,H003,D006,33,5,0.15151515151515152,35.0,2.0,0.05714285714285714,1.5,0.09437229437229439,1.0,0.5,84.27921108985947,RED,True
2026-08-24,H003,D006,38,3,0.07894736842105263,33.0,5.0,0.15151515151515152,-0.4,-0.07256778309409889,1.5,-1.9,27.076463979420936,GREEN,False
2026-06-01,H003,D007,58,3,0.05172413793103448,0.0,0.0,0.0,1.0,0.05172413793103448,0.0,1.0,68.81083072638177,ORANGE,True
2026-06-08,H003,D007,62,4,0.06451612903225806,58.0,3.0,0.05172413793103448,0.3333333333333333,0.01279199110122358,1.0,-0.6666666666666667,34.62019926357236,GREEN,False
2026-06-15,H003,D007,62,5,0.08064516129032258,62.0,4.0,0.06451612903225806,0.25,0.016129032258064516,0.3333333333333333,-0.08333333333333331,35.35944657540032,YELLOW,True
2026-06-22,H003,D007,53,2,0.03773584905660377,62.0,5.0,0.08064516129032258,-0.6,-0.042909312233718806,0.25,-0.85,21.042351165809155,GREEN,False
2026-06-29,H003,D007,69,7,0.10144927536231885,53.0,2.0,0.03773584905660377,2.5,0.06371342630571508,-0.6,3.1,78.13153080557547,RED,True
2026-07-06,H003,D007,55,2,0.03636363636363636,69.0,7.0,0.10144927536231885,-0.7142857142857143,-0.06508563899868249,2.5,-3.2142857142857144,20.933850733673708,GREEN,False
2026-07-13,H003,D007,62,5,0.08064516129032258,55.0,2.0,0.03636363636363636,1.5,0.04428152492668622,-0.7142857142857143,2.2142857142857144,74.10944657540031,ORANGE,True
2026-07-20,H003,D007,65,5,0.07692307692307693,62.0,5.0,0.08064516129032258,0.0,-0.003722084367245651,1.5,-1.5,28.626466253629104,GREEN,False
2026-07-27,H003,D007,56,3,0.05357142857142857,65.0,5.0,0.07692307692307693,-0.4,-0.02335164835164836,0.0,-0.4,24.009279985270624,GREEN,False
2026-08-03,H003,D007,75,4,0.05333333333333334,56.0,3.0,0.05357142857142857,0.3333333333333333,-0.0002380952380952317,-0.4,0.7333333333333334,53.34224435411981,YELLOW,True
2026-08-10,H003,D007,56,1,0.017857142857142856,75.0,4.0,0.05333333333333334,-0.75,-0.03547619047619048,0.3333333333333333,-1.0833333333333333,17.759279985270624,GREEN,False
2026-08-17,H003,D007,66,4,0.06060606060606061,56.0,1.0,0.017857142857142856,3.0,0.04274891774891775,-0.75,3.75,70.82541969104324,ORANGE,True
2026-08-24,H003,D007,50,3,0.06,66.0,4.0,0.06060606060606061,-0.25,-0.00060606060606061,3.0,-3.25,24.731686256447006,GREEN,False
2026-06-01,H003,D008,136,5,0.03676470588235294,0.0,0.0,0.0,1.0,0.03676470588235294,0.0,1.0,69.24224930020912,ORANGE,True
2026-06-08,H003,D008,144,10,0.06944444444444445,136.0,5.0,0.03676470588235294,1.0,0.032679738562091505,1.0,0.0,55.16662676805646,ORANGE,True
2026-06-15,H003,D008,140,8,0.05714285714285714,144.0,10.0,0.06944444444444445,-0.2,-0.012301587301587306,1.0,-1.2,27.91259447829364,GREEN,False
2026-06-22,H003,D008,134,5,0.03731343283582089,140.0,8.0,0.05714285714285714,-0.375,-0.01982942430703625,-0.2,-0.175,24.285045958226057,GREEN,False
2026-06-29,H003,D008,135,4,0.02962962962962963,134.0,5.0,0.03731343283582089,-0.2,-0.0076838032061912614,-0.375,0.175,29.9670935277363,GREEN,False
2026-07-06,H003,D008,130,6,0.046153846153846156,135.0,4.0,0.02962962962962963,0.5,0.016524216524216526,-0.2,0.7,58.22324954791531,ORANGE,True
2026-07-13,H003,D008,135,7,0.05185185185185185,130.0,6.0,0.046153846153846156,0.16666666666666666,0.005698005698005694,0.5,-0.33333333333333337,31.022649083291853,GREEN,False
2026-07-20,H003,D008,150,9,0.06,135.0,7.0,0.05185185185185185,0.2857142857142857,0.008148148148148147,0.16666666666666666,0.11904761904761904,40.56537205594814,YELLOW,True
2026-07-27,H003,D008,144,4,0.027777777777777776,150.0,9.0,0.06,-0.5555555555555556,-0.03222222222222222,0.2857142857142857,-0.8412698412698413,22.874960101389796,GREEN,False
2026-08-03,H003,D008,146,2,0.0136986301369863,144.0,4.0,0.027777777777777776,-0.5,-0.014079147640791476,-0.5555555555555556,0.05555555555555558,22.682915998400652,GREEN,False
2026-08-10,H003,D008,145,6,0.041379310344827586,146.0,2.0,0.0136986301369863,2.0,0.027680680207841285,-0.5,2.5,70.28010546223715,ORANGE,True
2026-08-17,H003,D008,137,7,0.051094890510948905,145.0,6.0,0.041379310344827586,0.16666666666666666,0.00971558016612132,2.0,-1.8333333333333333,30.943022849396392,GREEN,False
2026-08-24,H003,D008,138,2,0.014492753623188406,137.0,7.0,0.051094890510948905,-0.7142857142857143,-0.0366021368877605,0.16666666666666666,-0.8809523809523809,20.397116729114842,GREEN,False
2026-06-01,H004,D001,223,14,0.06278026905829596,0.0,0.0,0.0,1.0,0.06278026905829596,0.0,1.0,75.5746102230823,RED,True
2026-06-08,H004,D001,199,12,0.06030150753768844,223.0,14.0,0.06278026905829596,-0.14285714285714285,-0.0024787615206075253,1.0,-1.1428571428571428,29.730621000811198,GREEN,False
2026-06-15,H004,D001,180,13,0.07222222222222222,199.0,12.0,0.06030150753768844,0.08333333333333333,0.011920714684533776,-0.14285714285714285,0.22619047619047616,42.586387491598316,YELLOW,True
2026-06-22,H004,D001,224,17,0.07589285714285714,180.0,13.0,0.07222222222222222,0.3076923076923077,0.0036706349206349215,0.08333333333333333,0.2243589743589744,49.552102827938924,YELLOW,True
2026-06-29,H004,D001,210,13,0.06190476190476191,224.0,17.0,0.07589285714285714,-0.23529411764705882,-0.01398809523809523,0.3076923076923077,-0.5429864253393666,30.20498735855794,GREEN,False
2026-07-06,H004,D001,162,17,0.10493827160493827,210.0,13.0,0.06190476190476191,0.3076923076923077,0.04303350970017636,-0.23529411764705882,0.5429864253393666,64.49390848013329,ORANGE,True
2026-07-13,H004,D001,199,16,0.08040201005025126,162.0,17.0,0.10493827160493827,-0.058823529411764705,-0.02453626155468701,0.3076923076923077,-0.36651583710407243,33.24820894050969,GREEN,False
