week,symptom_id,symptom_name,hospitals_observed,hospitals_increasing,hospitals_orange_red,average_growth_rate,spread_proportion,cross_hospital_alert,potential_outbreak_signal,average_baseline_z,max_baseline_z,average_deviation_percent,baseline_red_hospitals,baseline_orange_hospitals,baseline_yellow_hospitals,anomaly_score,anomaly_alert,potential_outbreak
2026-07-20,S024,Night Sweats,10,5,5,41.781274281274285,1.0,RED,True,0.3762690269779224,3.970775864300728,9.766279665834572,1,0,0,73.65,ORANGE,True
2026-07-20,S023,Weight Loss,10,5,5,80.83333333333333,1.0,RED,True,0.008831725851127334,2.8382174867477024,4.736549094998159,0,1,0,73.53,ORANGE,True
2026-07-20,S025,Bleeding,10,4,4,63.16666666666667,1.0,ORANGE,True,-0.1170702059668542,2.471630805313042,8.224342105263155,0,1,1,65.93,ORANGE,True
2026-07-20,S026,Anaemia,9,3,3,39.07407407407408,0.9,ORANGE,True,0.2752993838061511,3.2732683535398857,23.566724941724942,1,0,0,62.23,ORANGE,True
2026-07-20,S007,Persistent Cough,10,6,4,33.06101918515712,1.0,ORANGE,True,0.8151751479166066,2.7424137786507226,16.618216608196406,0,2,1,61.81,ORANGE,True
2026-07-20,S019,Vomiting,10,0,0,4.413739514868982,1.0,GREEN,False,1.1824896301599916,4.329759524372772,5.464678699365457,1,0,0,61.19,ORANGE,False
2026-07-20,S027,Dehydration,10,4,3,37.45238095238095,1.0,ORANGE,True,0.48280923168749973,2.4721664876899254,27.422923358548616,0,1,1,59.3,ORANGE,True
2026-07-20,S003,Fatigue,10,1,0,6.273943421409574,1.0,GREEN,False,0.4757211675195213,3.9605901719066976,3.438348116225554,1,1,0,58.98,ORANGE,False
2026-07-20,S013,Loss of Smell,10,3,3,22.50463927471601,1.0,ORANGE,False,0.007469932887659047,1.7155626498179213,3.724025147963934,0,0,1,51.01,YELLOW,True
2026-07-20,S012,Loss of Taste,10,4,2,24.024245710429923,1.0,ORANGE,False,-0.012323561838144459,1.8170118179839216,3.4343659451887687,0,0,1,50.52,YELLOW,True
2026-07-20,S011,Chest Pain,10,5,4,30.0,1.0,ORANGE,True,0.047909323062377704,1.1246369913751453,1.92609351432881,0,0,0,49.87,YELLOW,True
2026-07-20,S020,Diarrhoea,10,0,0,3.266861865148693,1.0,GREEN,False,0.5275424972598735,2.405629210707969,3.442481712117059,0,2,1,47.49,YELLOW,False
2026-07-20,S010,Breathlessness,10,4,4,21.085858585858585,1.0,ORANGE,False,-0.37797576420030904,0.977107123592882,-13.772760741864582,0,0,0,47.06,YELLOW,True
2026-07-20,S009,Runny Nose,10,1,0,1.6548229065224915,1.0,GREEN,False,0.07858673734301483,2.335827470871493,1.415047041213562,0,1,0,46.68,YELLOW,False
2026-07-20,S008,Sore Throat,10,0,0,3.5889605491449155,1.0,GREEN,False,0.16271454997710338,2.264762121159259,2.077688436687321,0,1,1,46.57,YELLOW,False
2026-07-20,S022,Loss of Appetite,10,2,1,4.445579086694953,1.0,YELLOW,False,0.275373545133413,1.9577572563356456,5.164602833675456,0,0,1,46.09,YELLOW,True
2026-07-20,S004,Chills,10,0,0,5.581709500993723,1.0,GREEN,False,0.28230873730280115,2.112542923129787,1.7138494411114376,0,1,2,45.9,YELLOW,False
2026-07-20,S005,Sweating,10,0,0,5.581709500993723,1.0,GREEN,False,0.28230873730280115,2.112542923129787,1.7138494411114376,0,1,2,45.9,YELLOW,False
2026-07-20,S017,Rash,10,0,0,4.508147542701808,1.0,GREEN,False,0.18494090010153047,2.025376305345594,3.6053778811075134,0,1,0,45.08,YELLOW,False
2026-07-20,S006,Dry Cough,10,0,0,1.492730385151195,1.0,GREEN,False,0.10730391833237107,1.7965111864717795,1.0205313394203852,0,0,2,42.87,YELLOW,False
2026-07-20,S015,Joint Pain,10,1,0,-3.638274373992053,1.0,GREEN,False,-0.223160414366166,1.8368217173760648,-0.9233951472552826,0,0,1,42.86,YELLOW,False
2026-07-20,S002,Headache,10,0,0,0.3731489035302195,1.0,GREEN,False,0.2608259635465461,1.805026434284948,0.5873932126441148,0,0,1,42.71,YELLOW,False
2026-07-20,S016,Retro-orbital Pain,10,0,0,-2.242294658366652,1.0,GREEN,False,-0.10641369039881292,1.7591864148251213,-0.6465668727078564,0,0,1,42.31,YELLOW,False
2026-07-20,S018,Nausea,10,0,0,2.459290950522077,1.0,GREEN,False,0.45184061507363654,1.657496115248032,4.464586584534986,0,0,1,42.09,YELLOW,False
2026-07-20,S001,Fever,10,0,0,0.180612075793026,1.0,GREEN,False,0.329206182203424,1.7091208884514633,0.6177305242231714,0,0,2,42.0,YELLOW,False
2026-07-20,S014,Muscle Pain,10,0,0,-2.359525238514125,1.0,GREEN,False,-0.08703551841026894,1.3733059145465365,-0.14133203034080868,0,0,0,39.61,YELLOW,False
2026-07-20,S021,Abdominal Pain,10,0,0,2.892393479500514,1.0,GREEN,False,0.3711213676783701,1.1329947516235546,3.9089149715724156,0,0,0,38.51,YELLOW,False
2026-07-27,S025,Bleeding,9,5,5,79.62962962962963,0.9,RED,True,0.5141517986280592,2.173706511928416,20.648903858870035,0,1,1,65.64,ORANGE,True
2026-07-27,S020,Diarrhoea,10,0,0,-0.6542251520291008,1.0,GREEN,False,0.4601827477713297,5.261861747967765,1.8161731665071108,1,0,1,65.0,ORANGE,False
2026-07-27,S026,Anaemia,9,4,3,33.73015873015873,0.9,ORANGE,True,0.11811435614263473,3.3158053648233494,12.69014006588377,1,0,0,61.46,ORANGE,True
2026-07-27,S011,Chest Pain,9,3,3,24.074074074074076,0.9,ORANGE,False,0.1677208231251687,2.5099800796022267,8.285968933027757,0,2,0,53.88,YELLOW,True
2026-07-27,S007,Persistent Cough,10,1,1,-2.5431035467800163,1.0,GREEN,False,0.3412445365033691,2.89794111924782,5.95024676367609,0,1,0,51.79,YELLOW,False
2026-07-27,S021,Abdominal Pain,10,2,0,1.4920839651182844,1.0,YELLOW,False,0.27435785027744647,2.9239006862854704,4.29879748189311,0,3,0,50.77,YELLOW,True
2026-07-27,S024,Night Sweats,10,3,2,4.517732267732268,1.0,ORANGE,False,0.023360909471216218,2.37058898680764,6.896708957900543,0,1,0,50.5,YELLOW,True
2026-07-27,S027,Dehydration,10,3,3,0.0,1.0,ORANGE,False,0.10475136420525075,2.2391714737574007,8.425475453339233,0,1,0,50.17,YELLOW,True
2026-07-27,S003,Fatigue,10,0,0,-0.7213859317385196,1.0,GREEN,False,0.3603248981936728,2.786585849750069,1.7959653690583735,0,1,0,49.51,YELLOW,False
2026-07-27,S001,Fever,10,0,0,-0.3784024202025909,1.0,GREEN,False,0.18842184115105148,2.7073402925921104,0.07609437351924173,0,2,2,48.95,YELLOW,False
2026-07-27,S019,Vomiting,10,0,0,-1.5204235026614403,1.0,GREEN,False,0.4216160852522751,2.6967759489447287,2.678698202422424,0,2,0,48.88,YELLOW,False
2026-07-27,S018,Nausea,10,1,0,-1.3160960952817125,1.0,GREEN,False,0.22091434143704936,2.491781693257895,1.7447682493343486,0,1,1,47.44,YELLOW,False
2026-07-27,S006,Dry Cough,10,0,0,-0.129399002310693,1.0,GREEN,False,0.19785258185953114,2.3891443136869763,0.5226630521768273,0,1,1,46.72,YELLOW,False
2026-07-27,S002,Headache,10,0,0,-1.234752507463385,1.0,GREEN,False,-0.1458927699829938,2.301728967096629,-0.803455350404523,0,1,1,46.11,YELLOW,False
2026-07-27,S004,Chills,10,0,0,0.5738549347654287,1.0,GREEN,False,0.2999532748127442,2.2391714737574007,1.1168818964620861,0,1,0,45.79,YELLOW,False
2026-07-27,S005,Sweating,10,0,0,0.5738549347654287,1.0,GREEN,False,0.2999532748127442,2.2391714737574007,1.1168818964620861,0,1,0,45.79,YELLOW,False
2026-07-27,S015,Joint Pain,10,0,0,-1.9838242708803315,1.0,GREEN,False,-0.3394245061244884,2.225601100566728,-3.1507339662039158,0,1,0,45.58,YELLOW,False
2026-07-27,S023,Weight Loss,10,3,3,16.666666666666668,1.0,ORANGE,False,-0.18517506666734346,0.9749164129915592,-0.6520879434696134,0,0,0,44.66,YELLOW,True
2026-07-27,S010,Breathlessness,10,4,2,28.88023088023088,1.0,ORANGE,True,-0.26652135274579825,0.730435887238472,-6.174367156675716,0,0,0,43.89,YELLOW,True
2026-07-27,S009,Runny Nose,10,0,0,2.8461775076769595,1.0,GREEN,False,0.5802754138510711,1.8572727481862092,3.453634783788432,0,0,3,43.57,YELLOW,False
2026-07-27,S016,Retro-orbital Pain,10,0,0,-1.58670730512482,1.0,GREEN,False,-0.4280384148897277,1.9330713142257203,-2.757829742004262,0,0,1,43.53,YELLOW,False
2026-07-27,S022,Loss of Appetite,10,1,0,-1.4877747810569997,1.0,GREEN,False,0.1171435349999826,1.835868150257576,1.5667469051246665,0,0,1,42.85,YELLOW,False
2026-07-27,S012,Loss of Taste,10,1,1,4.762633857370699,1.0,GREEN,False,0.1690404593737456,1.4108871222314994,3.811903118170038,0,0,0,42.33,YELLOW,False
2026-07-27,S014,Muscle Pain,10,0,0,-0.5754527881292586,1.0,GREEN,False,-0.07304148634702828,1.437902530332147,-1.004608904853174,0,0,0,40.07,YELLOW,False
2026-07-27,S013,Loss of Smell,10,1,1,-1.1600859100859091,1.0,GREEN,False,-0.48800568798554067,0.9634380371386748,-4.692593154765534,0,0,0,38.24,YELLOW,False
2026-07-27,S008,Sore Throat,10,0,0,-2.358913904344395,1.0,GREEN,False,-0.19850239346151372,1.1501454889140292,-1.11225176672118,0,0,0,38.05,YELLOW,False
2026-07-27,S017,Rash,10,0,0,-5.146909442415102,1.0,GREEN,False,-0.303656459600364,1.0553919006106978,-3.6308514234993927,0,0,0,37.39,YELLOW,False
2026-08-03,S020,Diarrhoea,10,2,0,6.016735591150235,1.0,YELLOW,False,1.387241926928307,6.809642187225957,6.851900381742953,2,0,1,66.2,ORANGE,True
2026-08-03,S019,Vomiting,10,0,0,5.675714099376995,1.0,GREEN,False,1.5234848722382892,6.033977866125205,7.686504156991235,1,3,1,66.14,ORANGE,False
2026-08-03,S021,Abdominal Pain,10,1,0,2.612152275017705,1.0,GREEN,False,0.6596154240715127,4.285331998751056,4.152910510514313,1,1,0,60.52,ORANGE,False
2026-08-03,S027,Dehydration,10,4,2,17.333333333333336,1.0,ORANGE,False,0.11580626798751921,3.238892010539823,6.433389847038765,1,0,0,59.14,ORANGE,True
2026-08-03,S025,Bleeding,10,2,1,-21.35714285714285,1.0,YELLOW,False,-0.06811163809160004,3.2659863237109046,-9.39333156768491,1,1,0,54.36,YELLOW,True
2026-08-03,S013,Loss of Smell,10,1,1,-2.3836904783196347,1.0,GREEN,False,-0.35335885768295017,3.2644552250736165,-9.192571329789981,1,0,0,54.35,YELLOW,False
2026-08-03,S023,Weight Loss,10,5,5,25.214285714285715,1.0,RED,True,0.15453737335720588,1.6035674514745462,5.057853980424951,0,0,1,53.77,YELLOW,True
2026-08-03,S022,Loss of Appetite,10,1,0,3.663065190409842,1.0,GREEN,False,0.5304713874796723,3.253006762193809,3.9160688953374416,1,2,0,53.5,YELLOW,False
2026-08-03,S016,Retro-orbital Pain,10,0,0,-0.6515855757558328,1.0,GREEN,False,-0.498007380608922,2.960889949402897,-3.2051122949911983,0,1,1,50.73,YELLOW,False
2026-08-03,S010,Breathlessness,10,3,2,-5.062049062049063,1.0,ORANGE,False,-0.38714644722057195,2.3803644751499897,-17.88621026238203,0,1,1,49.66,YELLOW,True
2026-08-03,S017,Rash,10,3,1,3.899336056897817,1.0,ORANGE,False,0.00973576794258324,2.392376073971408,-2.849082684033773,0,1,1,49.03,YELLOW,True
2026-08-03,S011,Chest Pain,10,2,2,10.666666666666666,1.0,YELLOW,False,0.1869051452497065,1.7638342073763935,8.978296703296706,0,0,1,47.48,YELLOW,True
2026-08-03,S003,Fatigue,10,0,0,-0.5238282419735131,1.0,GREEN,False,0.05877933534383477,2.405388200846395,0.35456332523583034,0,1,1,46.84,YELLOW,False
2026-08-03,S004,Chills,10,0,0,0.4165510262297134,1.0,GREEN,False,0.039303630380937996,2.105465061783943,0.9070206161054823,0,1,0,44.82,YELLOW,False
2026-08-03,S005,Sweating,10,0,0,0.4165510262297134,1.0,GREEN,False,0.039303630380937996,2.105465061783943,0.9070206161054823,0,1,0,44.82,YELLOW,False
2026-08-03,S001,Fever,10,0,0,0.2429513456466697,1.0,GREEN,False,-0.2623186885343164,2.0282966561531235,0.1793072606656215,0,1,0,44.25,YELLOW,False
2026-08-03,S012,Loss of Taste,10,1,0,-2.186644839879199,1.0,GREEN,False,-0.15789974139666,1.701683429938276,-2.1504551062195896,0,0,1,41.91,YELLOW,False
2026-08-03,S015,Joint Pain,10,0,0,1.570130691478289,1.0,GREEN,False,-0.2997113263270294,1.6263500458450395,-1.9440927470911298,0,0,1,41.7,YELLOW,False
2026-08-03,S007,Persistent Cough,10,1,0,4.639772727272726,1.0,GREEN,False,0.42280196401648995,1.4748521217444224,8.577526965831192,0,0,0,41.25,YELLOW,False
2026-08-03,S018,Nausea,10,0,0,2.440143715873352,1.0,GREEN,False,0.4569077973193659,1.507913380662596,3.245878639768595,0,0,1,41.04,YELLOW,False
2026-08-03,S009,Runny Nose,10,0,0,-4.388412249373422,1.0,GREEN,False,-0.27758144464279766,1.4717553664751812,-1.6578987594949361,0,0,0,40.3,YELLOW,False
2026-08-03,S014,Muscle Pain,10,0,0,0.8875691143939404,1.0,GREEN,False,-0.04911553905093722,1.4016197146401002,-0.2340189200190083,0,0,0,39.99,YELLOW,False
2026-08-03,S002,Headache,10,0,0,0.1934433894623919,1.0,GREEN,False,-0.20512067572034604,1.2003694261010145,-0.8400841803894485,0,0,0,38.44,YELLOW,False
2026-08-03,S024,Night Sweats,10,2,1,-3.4081359816653944,1.0,YELLOW,False,-0.2903501221178447,0.917662935482247,-3.5881290553440643,0,0,0,37.92,YELLOW,True
2026-08-03,S008,Sore Throat,10,0,0,-0.9912451900480026,1.0,GREEN,False,-0.4495311132874358,0.8473562537778061,-2.4397445984812434,0,0,0,35.93,YELLOW,False
2026-08-03,S006,Dry Cough,10,0,0,-1.5231423987458232,1.0,GREEN,False,-0.3254049649035188,0.8067132223311066,-1.268131335740296,0,0,0,35.65,YELLOW,False
2026-08-03,S026,Anaemia,7,0,0,-11.904761904761903,0.7,GREEN,False,-0.4153304510331103,2.0355267563034487,-22.68581780538302,0,1,0,35.25,YELLOW,False
2026-08-10,S010,Breathlessness,10,6,5,53.23565323565324,1.0,RED,True,0.25186567715824104,3.348937833908628,3.501157735409472,1,1,0,71.59,ORANGE,True
2026-08-10,S025,Bleeding,9,7,7,69.44444444444444,0.9,RED,True,-0.04850501643145681,2.559250039669871,3.404872154872149,0,1,0,69.3,ORANGE,True
2026-08-10,S027,Dehydration,10,5,3,36.90476190476191,1.0,ORANGE,True,0.48800552143700404,2.9499543188448487,19.078069605364966,0,2,0,62.53,ORANGE,True
2026-08-10,S026,Anaemia,10,3,3,35.833333333333336,1.0,ORANGE,True,0.07846265207668845,2.232625222605752,10.236045998936847,0,1,0,57.3,ORANGE,True
2026-08-10,S016,Retro-orbital Pain,10,1,0,1.7138359330537931,1.0,GREEN,False,-0.26413397408719363,3.0380548168299546,-2.4883105887295742,1,0,0,51.61,YELLOW,False
2026-08-10,S022,Loss of Appetite,10,2,1,-1.0167520233496248,1.0,YELLOW,False,-0.3073446553993015,2.7298049128802817,-2.3168569710220033,0,1,0,50.61,YELLOW,True
2026-08-10,S001,Fever,10,0,0,0.3315797561374685,1.0,GREEN,False,0.30856785497213457,2.898986895283736,0.4103473194700822,0,2,0,50.36,YELLOW,False
2026-08-10,S007,Persistent Cough,10,1,0,-5.775613512999824,1.0,GREEN,False,0.04152440795886063,2.5646527267882795,1.4417746665175102,0,1,1,47.95,YELLOW,False
2026-08-10,S015,Joint Pain,10,0,0,1.6646368543744583,1.0,GREEN,False,-0.08000996236784982,2.4169096154985263,-0.9181630686179073,0,1,0,47.25,YELLOW,False
2026-08-10,S013,Loss of Smell,10,3,2,19.193988008846496,1.0,ORANGE,False,-0.003300931014301689,1.351545036109516,0.624304471833294,0,0,0,46.3,YELLOW,True
2026-08-10,S012,Loss of Taste,10,3,2,4.946565997244705,1.0,ORANGE,False,-0.10784497282612518,1.7390855656497073,-3.777719770095568,0,0,1,46.16,YELLOW,True
2026-08-10,S006,Dry Cough,10,0,0,2.385549940812112,1.0,GREEN,False,0.274417751899075,2.0874483170106206,1.0994727054114803,0,1,0,45.09,YELLOW,False
2026-08-10,S020,Diarrhoea,10,1,0,-1.4697981339823087,1.0,GREEN,False,0.4085512570531521,2.138557265096921,2.865505375933369,0,1,0,44.97,YELLOW,False
2026-08-10,S014,Muscle Pain,10,0,0,-0.2408778036440869,1.0,GREEN,False,-0.16229429205090967,2.058631080619309,-0.6851474533651734,0,1,1,44.41,YELLOW,False
2026-08-10,S009,Runny Nose,10,1,0,1.3419002603286658,1.0,GREEN,False,-0.31928528697594194,1.716232660642066,-0.833873276009481,0,0,1,42.28,YELLOW,False
2026-08-10,S019,Vomiting,10,0,0,-4.750262312418575,1.0,GREEN,False,0.11857696645782279,1.3867016465156852,0.9015050983013827,0,0,0,39.71,YELLOW,False
2026-08-10,S004,Chills,10,0,0,2.965346912918765,1.0,GREEN,False,0.29822899289725513,1.2704549599274677,3.133927795032682,0,0,0,39.49,YELLOW,False
2026-08-10,S005,Sweating,10,0,0,2.965346912918765,1.0,GREEN,False,0.29822899289725513,1.2704549599274677,3.133927795032682,0,0,0,39.49,YELLOW,False
2026-08-10,S002,Headache,10,0,0,0.6271272070716177,1.0,GREEN,False,-0.20193104281109928,1.327801858704437,-0.401410129842182,0,0,0,39.42,YELLOW,False
2026-08-10,S008,Sore Throat,10,0,0,1.4744593835843658,1.0,GREEN,False,-0.24397138342531083,1.2782877984293088,-1.0452164234679644,0,0,0,39.24,YELLOW,False
2026-08-10,S003,Fatigue,10,0,0,0.4315296336278045,1.0,GREEN,False,-0.017410369732058718,1.3040790175374106,-0.2831851559314889,0,0,0,39.21,YELLOW,False
2026-08-10,S024,Night Sweats,10,1,1,-1.5900488400488393,1.0,GREEN,False,-0.2927129424406643,1.0289915108550531,-10.273937635803602,0,0,0,38.7,YELLOW,False
2026-08-10,S017,Rash,10,2,0,1.5172275521451593,1.0,YELLOW,False,-0.2573945319512093,1.176416388977206,-4.251785556411198,0,0,0,38.54,YELLOW,True
2026-08-10,S018,Nausea,10,0,0,-3.429764699943189,1.0,GREEN,False,-0.07591876400342372,1.2122562507124082,-1.2289867485980843,0,0,0,38.49,YELLOW,False
2026-08-10,S011,Chest Pain,8,3,3,1.4583333333333357,0.8,ORANGE,False,-0.6831290155605763,1.3023647131866884,-39.881592732025105,0,0,0,37.91,YELLOW,True
2026-08-10,S021,Abdominal Pain,10,1,0,-0.8000508258831026,1.0,GREEN,False,-0.1459653596981389,0.9545257623158993,-0.2265669398289317,0,0,0,36.68,YELLOW,False
2026-08-10,S023,Weight Loss,9,2,1,-18.121693121693124,0.9,YELLOW,False,-0.8526755583228903,0.2316082556947405,-40.059766759628154,0,0,0,30.12,GREEN,False
2026-08-17,S024,Night Sweats,10,5,2,89.27489177489177,1.0,ORANGE,True,0.8488119980680651,3.650335826208402,20.475190783630744,1,0,0,76.41,RED,True
2026-08-17,S023,Weight Loss,10,6,5,83.33333333333334,1.0,RED,True,0.04902713130338031,2.747645484310239,-0.6910526693430235,0,1,0,73.4,ORANGE,True
2026-08-17,S025,Bleeding,10,2,2,9.833333333333332,1.0,YELLOW,False,-0.13388594955685948,3.744050799625876,1.1622392249401616,1,0,0,61.18,ORANGE,True
2026-08-17,S027,Dehydration,10,2,2,49.16666666666667,1.0,YELLOW,True,-0.07319025905127259,2.0761369963434992,3.4586471443201647,0,1,0,57.37,ORANGE,True
2026-08-17,S011,Chest Pain,9,3,3,41.66666666666666,0.9,ORANGE,True,-0.23279683868683265,2.0018930434905253,-16.75873015873016,0,1,1,53.85,YELLOW,True
2026-08-17,S014,Muscle Pain,10,0,0,2.0841386365214363,1.0,GREEN,False,0.4208027675969612,3.307102982463314,1.0584883799591411,1,0,0,53.57,YELLOW,False
2026-08-17,S010,Breathlessness,10,4,4,22.445952740070386,1.0,ORANGE,False,0.06157193424012464,1.8616952196611267,2.9072796033962787,0,0,1,53.52,YELLOW,True
2026-08-17,S017,Rash,10,1,0,6.8993775647993205,1.0,GREEN,False,0.06775579977361224,2.790913336289905,0.5483338268345566,0,1,0,50.92,YELLOW,False
2026-08-17,S001,Fever,10,0,0,-0.5471224002025623,1.0,GREEN,False,0.040498524659063326,2.7049597628873365,-0.24965793037859796,0,1,0,48.93,YELLOW,False
2026-08-17,S006,Dry Cough,10,0,0,1.185351989334663,1.0,GREEN,False,0.5700140659019443,2.6204891162142085,2.1323752035939414,0,2,1,48.58,YELLOW,False
2026-08-17,S015,Joint Pain,10,0,0,3.195785444611845,1.0,GREEN,False,0.24180366728077152,2.4517125138245897,1.4832790063534502,0,1,0,47.8,YELLOW,False
2026-08-17,S007,Persistent Cough,10,2,1,7.85107835107835,1.0,YELLOW,False,0.202147655997361,1.9768862390630488,3.189726803306082,0,0,1,46.91,YELLOW,True
2026-08-17,S009,Runny Nose,10,1,0,4.588207848137383,1.0,GREEN,False,0.3318643931857168,2.1934896846431213,2.935078217909995,0,2,0,46.27,YELLOW,False
2026-08-17,S016,Retro-orbital Pain,10,0,0,4.18967402959816,1.0,GREEN,False,0.0781520372894311,2.054140977752711,0.45848232881923356,0,1,0,45.22,YELLOW,False
2026-08-17,S003,Fatigue,10,0,0,2.647444569047149,1.0,GREEN,False,0.25728820645636163,2.038174612954155,2.1519222797631192,0,1,0,44.8,YELLOW,False
2026-08-17,S012,Loss of Taste,10,2,2,18.36355096053372,1.0,YELLOW,False,0.2063684361525137,0.9484699163220855,6.1071588501667495,0,0,0,43.31,YELLOW,True
2026-08-17,S013,Loss of Smell,10,1,1,10.095966448290287,1.0,GREEN,False,0.2854743163040542,1.175474387840003,7.630169360439092,0,0,0,41.75,YELLOW,False
2026-08-17,S002,Headache,10,0,0,0.7704397517578954,1.0,GREEN,False,0.01428409787508369,1.3300660669546014,0.029505687393494018,0,0,0,39.46,YELLOW,False
2026-08-17,S018,Nausea,10,0,0,2.809780014273794,1.0,GREEN,False,0.12976989467711103,1.2388658281854277,1.409025455991615,0,0,0,39.23,YELLOW,False
2026-08-17,S008,Sore Throat,10,0,0,2.885522988158073,1.0,GREEN,False,0.35622507297095024,1.1650616282452286,1.6916482489711224,0,0,0,38.73,YELLOW,False
2026-08-17,S019,Vomiting,10,0,0,-2.7904842290173124,1.0,GREEN,False,-0.4043437883560562,1.0983916661709718,-2.278894126994956,0,0,0,37.69,YELLOW,False
2026-08-17,S021,Abdominal Pain,10,0,0,0.4420651123318124,1.0,GREEN,False,-0.009270877312874515,1.0604572975699678,-0.2706583994249505,0,0,0,37.51,YELLOW,False
2026-08-17,S026,Anaemia,9,2,2,-4.629629629629629,0.9,YELLOW,False,-0.24734535884525166,0.945110931216246,-12.017577658303463,0,0,0,36.62,YELLOW,True
2026-08-17,S020,Diarrhoea,10,0,0,-3.9965168853653936,1.0,GREEN,False,-0.2497946501070784,0.8180695530475061,-1.7540158932628274,0,0,0,35.73,YELLOW,False
2026-08-17,S022,Loss of Appetite,10,1,0,0.0107432676557106,1.0,GREEN,False,-0.40200438941390776,0.7637437581882079,-5.096304919668503,0,0,0,35.35,YELLOW,False
2026-08-17,S004,Chills,10,0,0,-9.856081545972517,1.0,GREEN,False,-0.9837342691312129,0.6236253931915037,-7.832604945180973,0,0,0,34.37,GREEN,False
2026-08-17,S005,Sweating,10,0,0,-9.856081545972517,1.0,GREEN,False,-0.9837342691312129,0.6236253931915037,-7.832604945180973,0,0,0,34.37,GREEN,False
2026-08-24,S011,Chest Pain,10,3,3,25.833333333333336,1.0,ORANGE,True,-0.32548516678087014,1.2165448524514295,-16.670453655003737,0,0,0,48.18,YELLOW,True
2026-08-24,S027,Dehydration,10,2,2,0.4880952380952372,1.0,YELLOW,False,-0.3784231664281833,1.7084670465428378,-18.055062877137022,0,0,1,45.06,YELLOW,True
2026-08-24,S007,Persistent Cough,10,0,0,-17.773843261386627,1.0,GREEN,False,-0.9741971916292103,1.321626008875589,-18.901572181071465,0,0,0,39.25,YELLOW,False
2026-08-24,S023,Weight Loss,10,4,2,4.916666666666666,1.0,ORANGE,False,-0.2460313933476664,0.533656859801263,-12.969544532501967,0,0,0,37.72,YELLOW,True
2026-08-24,S021,Abdominal Pain,10,1,0,-10.74967036410114,1.0,GREEN,False,-1.3143726240762692,0.6310801287412773,-12.05672331594924,0,0,0,34.42,GREEN,False
2026-08-24,S018,Nausea,10,0,0,-12.27571307421103,1.0,GREEN,False,-1.3560811860120645,0.6285610169353201,-11.301353173710542,0,0,0,34.4,GREEN,False
2026-08-24,S009,Runny Nose,10,0,0,-14.60439927310981,1.0,GREEN,False,-1.643971952366579,0.5877732444869138,-13.449730202384364,0,0,0,34.11,GREEN,False
2026-08-24,S010,Breathlessness,10,1,0,-22.388888888888893,1.0,GREEN,False,-0.8535564209579494,0.3070649807683754,-28.019915940126953,0,0,0,32.15,GREEN,False
2026-08-24,S013,Loss of Smell,10,0,0,-26.008157427275076,1.0,GREEN,False,-1.0698314811306333,0.3004270464795249,-21.847743735148505,0,0,0,32.1,GREEN,False
2026-08-24,S017,Rash,10,0,0,-10.964938796835348,1.0,GREEN,False,-0.832749861901205,0.2976420573254969,-12.232917624191249,0,0,0,32.08,GREEN,False
2026-08-24,S024,Night Sweats,10,1,0,-29.6541514041514,1.0,GREEN,False,-0.8664831289598943,0.1777897505546897,-23.565565832203106,0,0,0,31.24,GREEN,False
2026-08-24,S012,Loss of Taste,10,0,0,-22.80911486174644,1.0,GREEN,False,-1.0488314818657778,0.1481868684597175,-19.67789123301567,0,0,0,31.04,GREEN,False
2026-08-24,S022,Loss of Appetite,10,2,0,-6.015473695620754,1.0,YELLOW,False,-0.8125631403931173,-0.0595491334175418,-13.449181905558376,0,0,0,30.0,GREEN,False
2026-08-24,S004,Chills,10,0,0,-8.994021856281957,1.0,GREEN,False,-1.7818720439624045,-0.4199263064023151,-16.404885433374748,0,0,0,30.0,GREEN,False
2026-08-24,S005,Sweating,10,0,0,-8.994021856281957,1.0,GREEN,False,-1.7818720439624045,-0.4199263064023151,-16.404885433374748,0,0,0,30.0,GREEN,False
2026-08-24,S020,Diarrhoea,10,0,0,-10.591337337385136,1.0,GREEN,False,-1.6002492538314705,-0.7063784749755478,-12.085838063270094,0,0,0,30.0,GREEN,False
2026-08-24,S019,Vomiting,10,0,0,-11.31876659023928,1.0,GREEN,False,-1.9443806516925684,-0.1868891487024907,-13.34933993094686,0,0,0,30.0,GREEN,False
2026-08-24,S002,Headache,10,0,0,-14.604616771749445,1.0,GREEN,False,-3.5738529661042575,-2.214454461428313,-14.6952480456383,0,0,0,30.0,GREEN,False
2026-08-24,S016,Retro-orbital Pain,10,0,0,-14.76977150438366,1.0,GREEN,False,-1.6988374431096944,-0.4013083330419837,-15.602349314220675,0,0,0,30.0,GREEN,False
2026-08-24,S001,Fever,10,0,0,-14.888557132105223,1.0,GREEN,False,-7.10373512396458,-3.890857456250525,-15.116697450550916,0,0,0,30.0,GREEN,False
2026-08-24,S006,Dry Cough,10,0,0,-14.935223720312033,1.0,GREEN,False,-3.2105304731315334,-1.245977988268172,-13.470942832655771,0,0,0,30.0,GREEN,False
2026-08-24,S003,Fatigue,10,0,0,-16.417958087332657,1.0,GREEN,False,-2.0981411996979853,-0.8982525473879207,-15.038552713817088,0,0,0,30.0,GREEN,False
2026-08-24,S008,Sore Throat,10,0,0,-16.879272539543468,1.0,GREEN,False,-2.881375072514523,-1.5700124281005683,-15.585847897809279,0,0,0,30.0,GREEN,False
